03:15:12 Started training model SecondModel with timestamp 1688346912439458000 using the following parameters:
class_count=87
epoch_count=100
batch_size=50
learning_rate=0.0001
weight_decay=0.0001
cuda=False
resize_size=150
use_crop=False
crop_size=250
cross_validation=True
validation_split_percentage=40
validation_epochs=30
validation_accuracy_check=10
validation_grid={'lr': [0.001, 0.0001, 5e-05, 1e-05, 1e-06], 'wd': [0.1, 0.01, 0.001, 0.0001, 1e-05]}
print_to_file=True

03:15:12 Key for the classes:
{'Alexandrite': 0, 'Almandine': 1, 'Amazonite': 2, 'Amber': 3, 'Amethyst': 4, 'Ametrine': 5, 'Andalusite': 6, 'Andradite': 7, 'Aquamarine': 8, 'Aventurine Green': 9, 'Aventurine Yellow': 10, 'Benitoite': 11, 'Beryl Golden': 12, 'Bixbite': 13, 'Bloodstone': 14, 'Blue Lace Agate': 15, 'Carnelian': 16, 'Cats Eye': 17, 'Chalcedony': 18, 'Chalcedony Blue': 19, 'Chrome Diopside': 20, 'Chrysoberyl': 21, 'Chrysocolla': 22, 'Chrysoprase': 23, 'Citrine': 24, 'Coral': 25, 'Danburite': 26, 'Diamond': 27, 'Diaspore': 28, 'Dumortierite': 29, 'Emerald': 30, 'Fluorite': 31, 'Garnet Red': 32, 'Goshenite': 33, 'Grossular': 34, 'Hessonite': 35, 'Hiddenite': 36, 'Iolite': 37, 'Jade': 38, 'Jasper': 39, 'Kunzite': 40, 'Kyanite': 41, 'Labradorite': 42, 'Lapis Lazuli': 43, 'Larimar': 44, 'Malachite': 45, 'Moonstone': 46, 'Morganite': 47, 'Onyx Black': 48, 'Onyx Green': 49, 'Onyx Red': 50, 'Opal': 51, 'Pearl': 52, 'Peridot': 53, 'Prehnite': 54, 'Pyrite': 55, 'Pyrope': 56, 'Quartz Beer': 57, 'Quartz Lemon': 58, 'Quartz Rose': 59, 'Quartz Rutilated': 60, 'Quartz Smoky': 61, 'Rhodochrosite': 62, 'Rhodolite': 63, 'Rhodonite': 64, 'Ruby': 65, 'Sapphire Blue': 66, 'Sapphire Pink': 67, 'Sapphire Purple': 68, 'Sapphire Yellow': 69, 'Scapolite': 70, 'Serpentine': 71, 'Sodalite': 72, 'Spessartite': 73, 'Sphene': 74, 'Spinel': 75, 'Spodumene': 76, 'Sunstone': 77, 'Tanzanite': 78, 'Tigers Eye': 79, 'Topaz': 80, 'Tourmaline': 81, 'Tsavorite': 82, 'Turquoise': 83, 'Variscite': 84, 'Zircon': 85, 'Zoisite': 86}
03:15:13 ============ CV run for lr 0.001 and wd 0.1 ============
03:15:40 Epoch 1/30, train loss: 5.3968, train acc: 0.0105, val loss: 4.5375, val acc: 0.0123
03:27:13 Epoch 26/30, train loss: 4.4473, train acc: 0.0149, val loss: 4.4616, val acc: 0.0163
03:27:45 Epoch 27/30, train loss: 4.4468, train acc: 0.0158, val loss: 4.4645, val acc: 0.0163
03:28:12 Epoch 28/30, train loss: 4.4452, train acc: 0.0166, val loss: 4.4613, val acc: 0.0175
03:28:40 Epoch 29/30, train loss: 4.4466, train acc: 0.0131, val loss: 4.4639, val acc: 0.0152
03:29:07 Epoch 30/30, train loss: 4.4471, train acc: 0.0140, val loss: 4.4656, val acc: 0.0117
03:29:07 Mean validation accuracy: 0.015460910151691949

03:29:08 ============ CV run for lr 0.001 and wd 0.01 ============
03:29:36 Epoch 1/30, train loss: 7.7650, train acc: 0.0131, val loss: 4.5018, val acc: 0.0111
03:30:03 Epoch 2/30, train loss: 4.4839, train acc: 0.0105, val loss: 4.4716, val acc: 0.0117
03:30:31 Epoch 3/30, train loss: 4.4462, train acc: 0.0114, val loss: 4.4213, val acc: 0.0204
03:30:59 Epoch 4/30, train loss: 4.4206, train acc: 0.0210, val loss: 4.3911, val acc: 0.0286
03:31:26 Epoch 5/30, train loss: 4.3348, train acc: 0.0245, val loss: 4.2711, val acc: 0.0298
03:31:54 Epoch 6/30, train loss: 4.4245, train acc: 0.0201, val loss: 4.2797, val acc: 0.0327
03:32:22 Epoch 7/30, train loss: 4.5411, train acc: 0.0131, val loss: 4.4651, val acc: 0.0117
03:32:49 Epoch 8/30, train loss: 4.4633, train acc: 0.0123, val loss: 4.4611, val acc: 0.0152
03:33:17 Epoch 9/30, train loss: 4.4612, train acc: 0.0184, val loss: 4.4792, val acc: 0.0117
03:33:44 Epoch 10/30, train loss: 4.4538, train acc: 0.0123, val loss: 4.4554, val acc: 0.0146
03:34:12 Epoch 11/30, train loss: 4.4454, train acc: 0.0158, val loss: 4.4572, val acc: 0.0198
03:34:40 Epoch 12/30, train loss: 4.4390, train acc: 0.0175, val loss: 4.5065, val acc: 0.0134
03:35:08 Epoch 13/30, train loss: 4.4556, train acc: 0.0158, val loss: 4.4648, val acc: 0.0158
03:35:36 Epoch 14/30, train loss: 4.3825, train acc: 0.0184, val loss: 4.4660, val acc: 0.0134
03:36:03 Epoch 15/30, train loss: 4.5320, train acc: 0.0184, val loss: 5.0398, val acc: 0.0134
03:36:31 Epoch 16/30, train loss: 4.5151, train acc: 0.0114, val loss: 4.4674, val acc: 0.0117
03:36:59 Epoch 17/30, train loss: 4.4628, train acc: 0.0096, val loss: 4.4678, val acc: 0.0117
03:37:26 Epoch 18/30, train loss: 4.4623, train acc: 0.0096, val loss: 4.4678, val acc: 0.0117
03:37:54 Epoch 19/30, train loss: 4.4618, train acc: 0.0096, val loss: 4.4681, val acc: 0.0117
03:38:21 Epoch 20/30, train loss: 4.4613, train acc: 0.0140, val loss: 4.4685, val acc: 0.0117
03:38:49 Epoch 21/30, train loss: 4.4607, train acc: 0.0175, val loss: 4.4685, val acc: 0.0117
03:39:17 Epoch 22/30, train loss: 4.4535, train acc: 0.0245, val loss: 4.4263, val acc: 0.0257
03:39:44 Epoch 23/30, train loss: 4.4437, train acc: 0.0193, val loss: 4.4660, val acc: 0.0158
03:40:12 Epoch 24/30, train loss: 4.4493, train acc: 0.0140, val loss: 4.4552, val acc: 0.0198
03:40:40 Epoch 25/30, train loss: 4.4348, train acc: 0.0131, val loss: 4.4455, val acc: 0.0245
03:41:07 Epoch 26/30, train loss: 4.4354, train acc: 0.0245, val loss: 4.4552, val acc: 0.0117
03:41:36 Epoch 27/30, train loss: 4.4303, train acc: 0.0131, val loss: 4.4515, val acc: 0.0111
03:42:04 Epoch 28/30, train loss: 4.4864, train acc: 0.0149, val loss: 4.4678, val acc: 0.0099
03:42:31 Epoch 29/30, train loss: 4.4593, train acc: 0.0166, val loss: 4.4696, val acc: 0.0117
03:42:59 Epoch 30/30, train loss: 4.4591, train acc: 0.0175, val loss: 4.4696, val acc: 0.0117
03:42:59 Mean validation accuracy: 0.015344224037339555

03:42:59 ============ CV run for lr 0.001 and wd 0.001 ============
03:43:27 Epoch 1/30, train loss: 9.3711, train acc: 0.0105, val loss: 4.5561, val acc: 0.0088
03:43:55 Epoch 2/30, train loss: 4.5187, train acc: 0.0158, val loss: 4.4718, val acc: 0.0175
03:44:22 Epoch 3/30, train loss: 4.3842, train acc: 0.0236, val loss: 4.3413, val acc: 0.0274
03:44:50 Epoch 4/30, train loss: 4.2249, train acc: 0.0298, val loss: 4.1888, val acc: 0.0274
03:45:18 Epoch 5/30, train loss: 4.1029, train acc: 0.0403, val loss: 4.2399, val acc: 0.0338
03:45:45 Epoch 6/30, train loss: 4.0589, train acc: 0.0403, val loss: 4.0551, val acc: 0.0432
03:46:13 Epoch 7/30, train loss: 3.9986, train acc: 0.0420, val loss: 4.0228, val acc: 0.0443
03:46:40 Epoch 8/30, train loss: 3.9900, train acc: 0.0324, val loss: 3.9880, val acc: 0.0607
03:47:08 Epoch 9/30, train loss: 3.9374, train acc: 0.0377, val loss: 3.8905, val acc: 0.0741
03:47:35 Epoch 10/30, train loss: 3.6342, train acc: 0.0718, val loss: 3.5306, val acc: 0.1079
03:48:03 Epoch 11/30, train loss: 3.4427, train acc: 0.0876, val loss: 3.3909, val acc: 0.1074
03:48:31 Epoch 12/30, train loss: 3.4616, train acc: 0.0884, val loss: 3.4997, val acc: 0.0887
03:48:58 Epoch 13/30, train loss: 3.2915, train acc: 0.0902, val loss: 3.4292, val acc: 0.1062
03:49:26 Epoch 14/30, train loss: 3.2758, train acc: 0.1086, val loss: 3.3863, val acc: 0.1027
03:49:54 Epoch 15/30, train loss: 3.1953, train acc: 0.1156, val loss: 3.2963, val acc: 0.1044
03:50:21 Epoch 16/30, train loss: 3.0832, train acc: 0.1287, val loss: 3.3566, val acc: 0.1027
03:50:49 Epoch 17/30, train loss: 3.0418, train acc: 0.1419, val loss: 3.1850, val acc: 0.1324
03:51:16 Epoch 18/30, train loss: 3.0758, train acc: 0.1270, val loss: 3.2473, val acc: 0.1243
03:51:44 Epoch 19/30, train loss: 3.1601, train acc: 0.1270, val loss: 3.3240, val acc: 0.0916
03:52:11 Epoch 20/30, train loss: 2.9468, train acc: 0.1427, val loss: 3.1901, val acc: 0.1359
03:52:39 Epoch 21/30, train loss: 2.9062, train acc: 0.1567, val loss: 3.1540, val acc: 0.1313
03:53:06 Epoch 22/30, train loss: 2.9353, train acc: 0.1699, val loss: 3.2307, val acc: 0.1534
03:53:34 Epoch 23/30, train loss: 2.9585, train acc: 0.1445, val loss: 3.3868, val acc: 0.1149
03:54:02 Epoch 24/30, train loss: 2.9095, train acc: 0.1532, val loss: 3.2233, val acc: 0.1249
03:54:29 Epoch 25/30, train loss: 2.8922, train acc: 0.1637, val loss: 3.1009, val acc: 0.1377
03:54:57 Epoch 26/30, train loss: 2.8993, train acc: 0.1725, val loss: 3.3164, val acc: 0.1295
03:55:25 Epoch 27/30, train loss: 2.9005, train acc: 0.1585, val loss: 3.0449, val acc: 0.1552
03:55:52 Epoch 28/30, train loss: 2.7532, train acc: 0.1786, val loss: 3.0492, val acc: 0.1709
03:56:20 Epoch 29/30, train loss: 2.8299, train acc: 0.1716, val loss: 3.0719, val acc: 0.1704
03:56:47 Epoch 30/30, train loss: 2.8781, train acc: 0.1594, val loss: 3.1248, val acc: 0.1394
03:56:47 Mean validation accuracy: 0.1427654609101517

03:56:48 ============ CV run for lr 0.001 and wd 0.0001 ============
03:57:16 Epoch 1/30, train loss: 9.6649, train acc: 0.0123, val loss: 4.5858, val acc: 0.0134
03:57:43 Epoch 2/30, train loss: 4.5369, train acc: 0.0149, val loss: 4.4528, val acc: 0.0222
03:58:11 Epoch 3/30, train loss: 4.3884, train acc: 0.0306, val loss: 4.2937, val acc: 0.0333
03:58:38 Epoch 4/30, train loss: 4.1953, train acc: 0.0333, val loss: 4.1417, val acc: 0.0292
03:59:06 Epoch 5/30, train loss: 4.0637, train acc: 0.0455, val loss: 4.0487, val acc: 0.0531
03:59:34 Epoch 6/30, train loss: 4.0062, train acc: 0.0508, val loss: 3.9935, val acc: 0.0613
04:00:01 Epoch 7/30, train loss: 3.8654, train acc: 0.0674, val loss: 3.8372, val acc: 0.0823
04:00:29 Epoch 8/30, train loss: 3.6334, train acc: 0.0779, val loss: 3.5932, val acc: 0.1138
04:00:57 Epoch 9/30, train loss: 3.3747, train acc: 0.0928, val loss: 3.3711, val acc: 0.1103
04:01:24 Epoch 10/30, train loss: 3.1919, train acc: 0.1208, val loss: 3.4137, val acc: 0.1155
04:01:52 Epoch 11/30, train loss: 3.1346, train acc: 0.1349, val loss: 3.3487, val acc: 0.1266
04:02:19 Epoch 12/30, train loss: 3.0496, train acc: 0.1287, val loss: 3.1625, val acc: 0.1476
04:02:47 Epoch 13/30, train loss: 2.9167, train acc: 0.1664, val loss: 2.9841, val acc: 0.1762
04:03:15 Epoch 14/30, train loss: 2.7856, train acc: 0.1900, val loss: 3.0542, val acc: 0.1680
04:03:42 Epoch 15/30, train loss: 2.7347, train acc: 0.1935, val loss: 2.8745, val acc: 0.2089
04:04:10 Epoch 16/30, train loss: 2.7036, train acc: 0.2075, val loss: 2.9133, val acc: 0.1943
04:04:38 Epoch 17/30, train loss: 2.5705, train acc: 0.2303, val loss: 2.8139, val acc: 0.2340
04:05:05 Epoch 18/30, train loss: 2.6362, train acc: 0.2207, val loss: 3.1732, val acc: 0.1505
04:05:33 Epoch 19/30, train loss: 2.5481, train acc: 0.2487, val loss: 2.7743, val acc: 0.2404
04:06:01 Epoch 20/30, train loss: 2.3644, train acc: 0.2907, val loss: 2.8795, val acc: 0.2188
04:06:28 Epoch 21/30, train loss: 2.4717, train acc: 0.2618, val loss: 2.7766, val acc: 0.2427
04:06:56 Epoch 22/30, train loss: 2.2923, train acc: 0.3012, val loss: 2.7880, val acc: 0.2415
04:07:23 Epoch 23/30, train loss: 2.0936, train acc: 0.3459, val loss: 2.5749, val acc: 0.2725
04:07:51 Epoch 24/30, train loss: 2.0557, train acc: 0.3476, val loss: 2.5427, val acc: 0.2678
04:08:19 Epoch 25/30, train loss: 1.9878, train acc: 0.3695, val loss: 2.6361, val acc: 0.2783
04:08:46 Epoch 26/30, train loss: 1.8721, train acc: 0.3984, val loss: 2.5492, val acc: 0.2870
04:09:14 Epoch 27/30, train loss: 1.8679, train acc: 0.3809, val loss: 2.5472, val acc: 0.3016
04:09:42 Epoch 28/30, train loss: 1.6947, train acc: 0.4553, val loss: 2.5854, val acc: 0.2981
04:10:09 Epoch 29/30, train loss: 1.6628, train acc: 0.4580, val loss: 2.2622, val acc: 0.3629
04:10:37 Epoch 30/30, train loss: 1.5507, train acc: 0.4799, val loss: 2.4211, val acc: 0.3541
04:10:37 Mean validation accuracy: 0.29066511085180863

04:10:37 ============ CV run for lr 0.001 and wd 1e-05 ============
04:11:05 Epoch 1/30, train loss: 9.7488, train acc: 0.0131, val loss: 4.5204, val acc: 0.0169
04:11:33 Epoch 2/30, train loss: 4.4994, train acc: 0.0175, val loss: 4.4125, val acc: 0.0245
04:12:00 Epoch 3/30, train loss: 4.3645, train acc: 0.0201, val loss: 4.2940, val acc: 0.0408
04:12:28 Epoch 4/30, train loss: 4.2314, train acc: 0.0298, val loss: 4.1779, val acc: 0.0636
04:12:56 Epoch 5/30, train loss: 4.0704, train acc: 0.0455, val loss: 4.0311, val acc: 0.0642
04:13:23 Epoch 6/30, train loss: 3.9294, train acc: 0.0569, val loss: 3.9205, val acc: 0.0642
04:13:51 Epoch 7/30, train loss: 3.7497, train acc: 0.0771, val loss: 3.6110, val acc: 0.0963
04:14:19 Epoch 8/30, train loss: 3.4854, train acc: 0.0849, val loss: 3.4744, val acc: 0.0951
04:14:46 Epoch 9/30, train loss: 3.3257, train acc: 0.1121, val loss: 3.2913, val acc: 0.1138
04:15:14 Epoch 10/30, train loss: 3.2048, train acc: 0.1060, val loss: 3.4139, val acc: 0.1167
04:15:42 Epoch 11/30, train loss: 3.1170, train acc: 0.1226, val loss: 3.2503, val acc: 0.1161
04:16:09 Epoch 12/30, train loss: 3.0102, train acc: 0.1436, val loss: 3.1760, val acc: 0.1359
04:16:37 Epoch 13/30, train loss: 2.9742, train acc: 0.1480, val loss: 3.1119, val acc: 0.1499
04:17:05 Epoch 14/30, train loss: 2.8923, train acc: 0.1743, val loss: 2.9676, val acc: 0.1954
04:17:32 Epoch 15/30, train loss: 2.7674, train acc: 0.1935, val loss: 2.8558, val acc: 0.2147
04:18:00 Epoch 16/30, train loss: 2.5229, train acc: 0.2531, val loss: 2.6705, val acc: 0.2404
04:18:28 Epoch 17/30, train loss: 2.4126, train acc: 0.2574, val loss: 2.7087, val acc: 0.2351
04:18:56 Epoch 18/30, train loss: 2.1513, train acc: 0.3249, val loss: 2.5707, val acc: 0.2719
04:19:23 Epoch 19/30, train loss: 2.0290, train acc: 0.3713, val loss: 2.4611, val acc: 0.3051
04:19:51 Epoch 20/30, train loss: 2.0649, train acc: 0.3363, val loss: 2.6643, val acc: 0.2480
04:20:18 Epoch 21/30, train loss: 2.0434, train acc: 0.3555, val loss: 2.3036, val acc: 0.3553
04:20:46 Epoch 22/30, train loss: 1.9724, train acc: 0.3844, val loss: 2.4783, val acc: 0.2789
04:21:14 Epoch 23/30, train loss: 1.8342, train acc: 0.4151, val loss: 2.4579, val acc: 0.3273
04:21:41 Epoch 24/30, train loss: 1.7737, train acc: 0.4212, val loss: 2.1989, val acc: 0.3652
04:22:09 Epoch 25/30, train loss: 1.7273, train acc: 0.4282, val loss: 2.2879, val acc: 0.3547
04:22:36 Epoch 26/30, train loss: 1.6435, train acc: 0.4580, val loss: 2.2306, val acc: 0.3629
04:23:04 Epoch 27/30, train loss: 1.6094, train acc: 0.4588, val loss: 2.3418, val acc: 0.3495
04:23:32 Epoch 28/30, train loss: 1.4449, train acc: 0.5105, val loss: 2.2296, val acc: 0.3845
04:23:59 Epoch 29/30, train loss: 1.4563, train acc: 0.5175, val loss: 2.3274, val acc: 0.3617
04:24:27 Epoch 30/30, train loss: 1.6013, train acc: 0.4790, val loss: 2.3414, val acc: 0.3623
04:24:27 Mean validation accuracy: 0.3502333722287048

04:24:28 ============ CV run for lr 0.0001 and wd 0.1 ============
04:24:55 Epoch 1/30, train loss: 4.4997, train acc: 0.0158, val loss: 4.4837, val acc: 0.0140
04:25:23 Epoch 2/30, train loss: 4.4703, train acc: 0.0114, val loss: 4.4602, val acc: 0.0128
04:25:51 Epoch 3/30, train loss: 4.4522, train acc: 0.0123, val loss: 4.4478, val acc: 0.0128
04:26:18 Epoch 4/30, train loss: 4.4291, train acc: 0.0158, val loss: 4.4254, val acc: 0.0210
04:26:46 Epoch 5/30, train loss: 4.4037, train acc: 0.0228, val loss: 4.4052, val acc: 0.0362
04:27:13 Epoch 6/30, train loss: 4.3287, train acc: 0.0368, val loss: 4.3026, val acc: 0.0385
04:27:41 Epoch 7/30, train loss: 4.2376, train acc: 0.0394, val loss: 4.2431, val acc: 0.0373
04:28:09 Epoch 8/30, train loss: 4.1462, train acc: 0.0429, val loss: 4.2034, val acc: 0.0257
04:28:36 Epoch 9/30, train loss: 4.0909, train acc: 0.0429, val loss: 4.1111, val acc: 0.0496
04:29:04 Epoch 10/30, train loss: 4.0468, train acc: 0.0464, val loss: 4.0736, val acc: 0.0473
04:29:32 Epoch 11/30, train loss: 4.0372, train acc: 0.0403, val loss: 4.2703, val acc: 0.0263
04:29:59 Epoch 12/30, train loss: 4.0142, train acc: 0.0499, val loss: 4.0308, val acc: 0.0537
04:30:27 Epoch 13/30, train loss: 3.9931, train acc: 0.0447, val loss: 4.0614, val acc: 0.0368
04:30:55 Epoch 14/30, train loss: 4.0148, train acc: 0.0473, val loss: 4.0947, val acc: 0.0315
04:31:22 Epoch 15/30, train loss: 4.0132, train acc: 0.0482, val loss: 4.0886, val acc: 0.0443
04:31:50 Epoch 16/30, train loss: 3.9838, train acc: 0.0517, val loss: 4.0356, val acc: 0.0490
04:32:18 Epoch 17/30, train loss: 3.9593, train acc: 0.0543, val loss: 3.9999, val acc: 0.0548
04:32:45 Epoch 18/30, train loss: 3.9717, train acc: 0.0543, val loss: 3.9980, val acc: 0.0531
04:33:13 Epoch 19/30, train loss: 3.9507, train acc: 0.0534, val loss: 4.0056, val acc: 0.0496
04:33:41 Epoch 20/30, train loss: 4.0485, train acc: 0.0490, val loss: 4.1543, val acc: 0.0379
04:34:08 Epoch 21/30, train loss: 4.0058, train acc: 0.0438, val loss: 4.0478, val acc: 0.0496
04:34:36 Epoch 22/30, train loss: 3.9387, train acc: 0.0534, val loss: 4.0239, val acc: 0.0473
04:35:04 Epoch 23/30, train loss: 3.9672, train acc: 0.0455, val loss: 3.9806, val acc: 0.0519
04:35:32 Epoch 24/30, train loss: 3.9241, train acc: 0.0490, val loss: 3.9822, val acc: 0.0502
04:36:00 Epoch 25/30, train loss: 3.8947, train acc: 0.0692, val loss: 3.9919, val acc: 0.0519
04:36:27 Epoch 26/30, train loss: 3.9402, train acc: 0.0543, val loss: 3.9615, val acc: 0.0595
04:36:55 Epoch 27/30, train loss: 3.9340, train acc: 0.0648, val loss: 4.0021, val acc: 0.0420
04:37:23 Epoch 28/30, train loss: 3.9037, train acc: 0.0578, val loss: 3.9385, val acc: 0.0648
04:37:50 Epoch 29/30, train loss: 3.8896, train acc: 0.0578, val loss: 3.9207, val acc: 0.0630
04:38:18 Epoch 30/30, train loss: 3.8339, train acc: 0.0630, val loss: 3.9084, val acc: 0.0636
04:38:18 Mean validation accuracy: 0.0543757292882147

04:38:19 ============ CV run for lr 0.0001 and wd 0.01 ============
04:38:46 Epoch 1/30, train loss: 4.5529, train acc: 0.0140, val loss: 4.4194, val acc: 0.0338
04:39:14 Epoch 2/30, train loss: 4.3643, train acc: 0.0342, val loss: 4.2804, val acc: 0.0280
04:39:42 Epoch 3/30, train loss: 4.1946, train acc: 0.0482, val loss: 4.1840, val acc: 0.0426
04:40:09 Epoch 4/30, train loss: 4.0262, train acc: 0.0657, val loss: 3.9926, val acc: 0.0910
04:40:37 Epoch 5/30, train loss: 3.8333, train acc: 0.0806, val loss: 3.7968, val acc: 0.1120
04:41:05 Epoch 6/30, train loss: 3.6298, train acc: 0.1068, val loss: 3.6719, val acc: 0.1138
04:41:32 Epoch 7/30, train loss: 3.4916, train acc: 0.1322, val loss: 3.4145, val acc: 0.1552
04:42:00 Epoch 8/30, train loss: 3.2261, train acc: 0.1734, val loss: 3.2973, val acc: 0.1791
04:42:28 Epoch 9/30, train loss: 3.0865, train acc: 0.1953, val loss: 3.2216, val acc: 0.1669
04:42:55 Epoch 10/30, train loss: 2.9390, train acc: 0.2250, val loss: 3.0483, val acc: 0.1814
04:43:23 Epoch 11/30, train loss: 2.7557, train acc: 0.2583, val loss: 2.8542, val acc: 0.2456
04:43:51 Epoch 12/30, train loss: 2.6198, train acc: 0.2697, val loss: 2.8183, val acc: 0.2660
04:44:18 Epoch 13/30, train loss: 2.5664, train acc: 0.2706, val loss: 2.6761, val acc: 0.2701
04:44:46 Epoch 14/30, train loss: 2.4439, train acc: 0.3012, val loss: 2.7194, val acc: 0.2643
04:45:14 Epoch 15/30, train loss: 2.3570, train acc: 0.3170, val loss: 2.5454, val acc: 0.3040
04:45:41 Epoch 16/30, train loss: 2.3117, train acc: 0.3135, val loss: 2.4959, val acc: 0.2952
04:46:09 Epoch 17/30, train loss: 2.1851, train acc: 0.3651, val loss: 2.4170, val acc: 0.3016
04:46:36 Epoch 18/30, train loss: 2.1517, train acc: 0.3424, val loss: 2.7130, val acc: 0.2310
04:47:04 Epoch 19/30, train loss: 2.1594, train acc: 0.3555, val loss: 2.3494, val acc: 0.3215
04:47:32 Epoch 20/30, train loss: 1.9828, train acc: 0.4098, val loss: 2.2549, val acc: 0.3559
