16:25:46 Started training model FirstModel with timestamp 1688221546758140300 using the following parameters:
class_count=12
epoch_count=100
batch_size=50
learning_rate=0.0001
weight_decay=0.0001
cuda=True
resize_size=150
use_crop=False
crop_size=250
cross_validation=True
validation_split_percentage=40
validation_epochs=30
validation_accuracy_check=10
validation_grid={'lr': [0.001, 0.0001, 5e-05, 1e-05, 1e-06], 'wd': [0.1, 0.01, 0.001, 0.0001, 1e-05]}
print_to_file=True

16:25:46 Key for the classes:
{'Aquamarine': 0, 'Beryl Golden': 1, 'Bixbite': 2, 'Chrysocolla': 3, 'Emerald': 4, 'Garnet Red': 5, 'Jasper': 6, 'Moonstone': 7, 'Opal': 8, 'Rhodolite': 9, 'Spodumene': 10, 'Tanzanite': 11}
16:25:47 ============ CV run for lr 0.001 and wd 0.1 ============
16:25:48 Epoch 1/30, train loss: 11.8353, train acc: 0.0814, val loss: 14.6666, val acc: 0.1081
16:27:14 ============ CV run for lr 0.001 and wd 0.0001 ============
16:27:15 Epoch 1/30, train loss: 11.7627, train acc: 0.0581, val loss: 21.8143, val acc: 0.0734
16:27:16 Epoch 2/30, train loss: 20.6134, train acc: 0.1047, val loss: 25.2821, val acc: 0.1158
16:27:16 Epoch 3/30, train loss: 21.4177, train acc: 0.1802, val loss: 17.0337, val acc: 0.1236
16:27:17 Epoch 4/30, train loss: 12.5021, train acc: 0.1453, val loss: 9.4573, val acc: 0.1236
16:27:18 Epoch 5/30, train loss: 7.0840, train acc: 0.1802, val loss: 5.8007, val acc: 0.0734
16:27:19 Epoch 6/30, train loss: 4.3241, train acc: 0.1221, val loss: 4.4236, val acc: 0.1622
16:27:20 Epoch 7/30, train loss: 3.4283, train acc: 0.2442, val loss: 2.6571, val acc: 0.3900
16:27:21 Epoch 8/30, train loss: 2.3718, train acc: 0.3779, val loss: 2.3537, val acc: 0.2510
16:27:22 Epoch 9/30, train loss: 2.0292, train acc: 0.3837, val loss: 2.3004, val acc: 0.2934
16:27:23 Epoch 10/30, train loss: 1.7784, train acc: 0.3895, val loss: 1.7693, val acc: 0.3668
16:27:24 Epoch 11/30, train loss: 1.6667, train acc: 0.4535, val loss: 1.7737, val acc: 0.3552
16:27:25 Epoch 12/30, train loss: 1.4391, train acc: 0.5058, val loss: 1.7996, val acc: 0.3707
16:27:26 Epoch 13/30, train loss: 1.3830, train acc: 0.5233, val loss: 1.5684, val acc: 0.5135
16:27:27 Epoch 14/30, train loss: 1.3174, train acc: 0.6163, val loss: 1.5138, val acc: 0.4556
16:27:28 Epoch 15/30, train loss: 1.2405, train acc: 0.5174, val loss: 1.4366, val acc: 0.5560
16:27:29 Epoch 16/30, train loss: 1.2161, train acc: 0.5756, val loss: 1.4736, val acc: 0.5637
16:27:30 Epoch 17/30, train loss: 1.1920, train acc: 0.5581, val loss: 1.5096, val acc: 0.4479
16:27:31 Epoch 18/30, train loss: 1.0813, train acc: 0.6105, val loss: 1.3689, val acc: 0.5212
16:27:32 Epoch 19/30, train loss: 0.9973, train acc: 0.6279, val loss: 1.3456, val acc: 0.5521
16:27:33 Epoch 20/30, train loss: 0.8939, train acc: 0.7209, val loss: 1.2157, val acc: 0.5946
16:27:34 Epoch 21/30, train loss: 0.9087, train acc: 0.6512, val loss: 1.3595, val acc: 0.6023
16:27:35 Epoch 22/30, train loss: 1.0110, train acc: 0.7093, val loss: 1.3095, val acc: 0.6062
16:27:36 Epoch 23/30, train loss: 0.8272, train acc: 0.7442, val loss: 1.1525, val acc: 0.6718
16:27:37 Epoch 24/30, train loss: 0.8369, train acc: 0.7209, val loss: 1.1715, val acc: 0.5985
16:27:38 Epoch 25/30, train loss: 0.7408, train acc: 0.7733, val loss: 1.0827, val acc: 0.6680
16:27:39 Epoch 26/30, train loss: 0.6636, train acc: 0.8198, val loss: 1.0619, val acc: 0.6178
16:27:39 Epoch 27/30, train loss: 0.6195, train acc: 0.8140, val loss: 1.0086, val acc: 0.6641
16:27:40 Epoch 28/30, train loss: 0.6622, train acc: 0.8372, val loss: 1.0484, val acc: 0.6873
16:27:41 Epoch 29/30, train loss: 0.5311, train acc: 0.8663, val loss: 1.0467, val acc: 0.6834
16:27:42 Epoch 30/30, train loss: 0.5466, train acc: 0.8547, val loss: 1.0671, val acc: 0.6988
16:27:42 Mean validation accuracy: 0.6498069498069499

16:27:42 ============ CV run for lr 0.001 and wd 1e-05 ============
16:27:44 Epoch 1/30, train loss: 13.1475, train acc: 0.0872, val loss: 17.0131, val acc: 0.0888
16:27:45 Epoch 2/30, train loss: 17.6650, train acc: 0.1337, val loss: 17.8524, val acc: 0.0965
16:27:46 Epoch 3/30, train loss: 14.8584, train acc: 0.1395, val loss: 10.2734, val acc: 0.1660
16:27:47 Epoch 4/30, train loss: 7.7056, train acc: 0.1105, val loss: 6.6649, val acc: 0.1892
16:27:47 Epoch 5/30, train loss: 6.3356, train acc: 0.1802, val loss: 6.7557, val acc: 0.1313
16:27:49 Epoch 6/30, train loss: 5.0729, train acc: 0.2267, val loss: 4.5412, val acc: 0.1429
16:27:50 Epoch 7/30, train loss: 3.0909, train acc: 0.2093, val loss: 3.1011, val acc: 0.1351
16:27:51 Epoch 8/30, train loss: 2.8157, train acc: 0.2733, val loss: 3.0468, val acc: 0.2664
16:27:51 Epoch 9/30, train loss: 2.4303, train acc: 0.2791, val loss: 2.5860, val acc: 0.2355
16:27:52 Epoch 10/30, train loss: 2.0307, train acc: 0.2907, val loss: 2.1798, val acc: 0.3436
16:27:53 Epoch 11/30, train loss: 1.9698, train acc: 0.3140, val loss: 2.1505, val acc: 0.2896
16:27:54 Epoch 12/30, train loss: 1.7617, train acc: 0.4128, val loss: 2.1284, val acc: 0.3668
16:27:55 Epoch 13/30, train loss: 1.7781, train acc: 0.4767, val loss: 2.0070, val acc: 0.3861
16:27:56 Epoch 14/30, train loss: 1.5874, train acc: 0.4651, val loss: 1.8249, val acc: 0.4054
16:27:57 Epoch 15/30, train loss: 1.4319, train acc: 0.4651, val loss: 1.7492, val acc: 0.4942
16:27:58 Epoch 16/30, train loss: 1.3667, train acc: 0.6221, val loss: 1.6558, val acc: 0.4749
16:27:59 Epoch 17/30, train loss: 1.2020, train acc: 0.6512, val loss: 1.5361, val acc: 0.4903
16:28:00 Epoch 18/30, train loss: 1.1678, train acc: 0.6105, val loss: 1.5853, val acc: 0.5097
16:28:01 Epoch 19/30, train loss: 1.1318, train acc: 0.6105, val loss: 1.4875, val acc: 0.5753
16:28:02 Epoch 20/30, train loss: 1.0930, train acc: 0.6512, val loss: 1.5328, val acc: 0.5637
16:28:03 Epoch 21/30, train loss: 0.9637, train acc: 0.7093, val loss: 1.4436, val acc: 0.5714
16:28:04 Epoch 22/30, train loss: 0.8939, train acc: 0.7384, val loss: 1.3198, val acc: 0.5907
16:28:05 Epoch 23/30, train loss: 0.8190, train acc: 0.8256, val loss: 1.3262, val acc: 0.5869
16:28:06 Epoch 24/30, train loss: 0.7667, train acc: 0.8256, val loss: 1.2170, val acc: 0.6023
16:28:07 Epoch 25/30, train loss: 0.7766, train acc: 0.8081, val loss: 1.3686, val acc: 0.5907
16:28:08 Epoch 26/30, train loss: 0.7287, train acc: 0.8081, val loss: 1.2062, val acc: 0.6448
16:28:09 Epoch 27/30, train loss: 0.7152, train acc: 0.8198, val loss: 1.2072, val acc: 0.5907
16:28:10 Epoch 28/30, train loss: 0.6947, train acc: 0.8081, val loss: 1.3732, val acc: 0.5405
16:28:11 Epoch 29/30, train loss: 0.7057, train acc: 0.7791, val loss: 1.2590, val acc: 0.6448
16:28:12 Epoch 30/30, train loss: 0.7500, train acc: 0.8140, val loss: 1.0800, val acc: 0.6564
16:28:12 Mean validation accuracy: 0.601930501930502

16:28:12 ============ CV run for lr 0.0001 and wd 0.1 ============
16:28:13 Epoch 1/30, train loss: 2.5645, train acc: 0.1163, val loss: 2.6858, val acc: 0.1120
16:28:14 Epoch 2/30, train loss: 2.3926, train acc: 0.2035, val loss: 2.2715, val acc: 0.2587
16:28:15 Epoch 3/30, train loss: 2.1774, train acc: 0.3140, val loss: 2.0927, val acc: 0.4286
16:28:16 Epoch 4/30, train loss: 1.9736, train acc: 0.4302, val loss: 2.0682, val acc: 0.2934
16:28:17 Epoch 5/30, train loss: 1.8166, train acc: 0.3953, val loss: 1.9482, val acc: 0.3822
16:28:18 Epoch 6/30, train loss: 1.7354, train acc: 0.4186, val loss: 1.7484, val acc: 0.5483
16:28:19 Epoch 7/30, train loss: 1.6024, train acc: 0.5407, val loss: 1.7517, val acc: 0.4595
16:28:20 Epoch 8/30, train loss: 1.5419, train acc: 0.5581, val loss: 1.7002, val acc: 0.4131
16:28:21 Epoch 9/30, train loss: 1.4194, train acc: 0.5698, val loss: 1.6425, val acc: 0.4324
16:28:22 Epoch 10/30, train loss: 1.3261, train acc: 0.5581, val loss: 1.5730, val acc: 0.5444
16:28:22 Epoch 11/30, train loss: 1.3299, train acc: 0.6163, val loss: 1.5309, val acc: 0.5444
16:28:23 Epoch 12/30, train loss: 1.2935, train acc: 0.5814, val loss: 1.4767, val acc: 0.4595
16:28:24 Epoch 13/30, train loss: 1.1685, train acc: 0.6163, val loss: 1.4784, val acc: 0.5985
16:28:25 Epoch 14/30, train loss: 1.1001, train acc: 0.7093, val loss: 1.3779, val acc: 0.6139
16:28:26 Epoch 15/30, train loss: 1.0449, train acc: 0.6977, val loss: 1.3367, val acc: 0.5444
16:28:27 Epoch 16/30, train loss: 1.0200, train acc: 0.7093, val loss: 1.3392, val acc: 0.5405
16:28:28 Epoch 17/30, train loss: 0.9188, train acc: 0.7674, val loss: 1.4527, val acc: 0.5290
16:28:29 Epoch 18/30, train loss: 0.9739, train acc: 0.6802, val loss: 1.3577, val acc: 0.6139
16:28:30 Epoch 19/30, train loss: 0.9733, train acc: 0.7267, val loss: 1.3599, val acc: 0.5135
16:28:31 Epoch 20/30, train loss: 0.9352, train acc: 0.7035, val loss: 1.3862, val acc: 0.5714
16:28:32 Epoch 21/30, train loss: 0.8620, train acc: 0.7500, val loss: 1.1729, val acc: 0.6834
16:28:33 Epoch 22/30, train loss: 0.8609, train acc: 0.7733, val loss: 1.1797, val acc: 0.6023
16:28:34 Epoch 23/30, train loss: 0.7670, train acc: 0.8547, val loss: 1.2172, val acc: 0.6486
16:28:35 Epoch 24/30, train loss: 0.7538, train acc: 0.8023, val loss: 1.4199, val acc: 0.4556
16:28:36 Epoch 25/30, train loss: 0.9038, train acc: 0.7093, val loss: 1.0959, val acc: 0.6834
16:28:37 Epoch 26/30, train loss: 0.7606, train acc: 0.7907, val loss: 1.1143, val acc: 0.6641
16:28:38 Epoch 27/30, train loss: 0.7848, train acc: 0.7558, val loss: 1.3349, val acc: 0.5444
16:28:39 Epoch 28/30, train loss: 0.7907, train acc: 0.7558, val loss: 1.1478, val acc: 0.7297
16:28:40 Epoch 29/30, train loss: 0.7367, train acc: 0.8488, val loss: 1.1076, val acc: 0.6486
16:28:41 Epoch 30/30, train loss: 0.6769, train acc: 0.8430, val loss: 1.0965, val acc: 0.6718
16:28:41 Mean validation accuracy: 0.6332046332046333

16:28:41 ============ CV run for lr 0.0001 and wd 0.01 ============
16:28:42 Epoch 1/30, train loss: 2.7700, train acc: 0.0930, val loss: 2.5616, val acc: 0.1776
16:28:43 Epoch 2/30, train loss: 2.4257, train acc: 0.1977, val loss: 2.3687, val acc: 0.1313
16:28:44 Epoch 3/30, train loss: 2.2191, train acc: 0.2384, val loss: 2.1097, val acc: 0.2162
16:28:45 Epoch 4/30, train loss: 2.0513, train acc: 0.3488, val loss: 2.0288, val acc: 0.3707
16:28:46 Epoch 5/30, train loss: 1.8614, train acc: 0.3953, val loss: 2.0064, val acc: 0.2664
16:28:47 Epoch 6/30, train loss: 1.8742, train acc: 0.3721, val loss: 1.8591, val acc: 0.4402
16:28:48 Epoch 7/30, train loss: 1.7121, train acc: 0.4651, val loss: 1.9115, val acc: 0.4054
16:28:49 Epoch 8/30, train loss: 1.4817, train acc: 0.5233, val loss: 1.7178, val acc: 0.4788
16:28:50 Epoch 9/30, train loss: 1.4203, train acc: 0.5640, val loss: 1.6603, val acc: 0.5058
16:28:51 Epoch 10/30, train loss: 1.3440, train acc: 0.6860, val loss: 1.5730, val acc: 0.5405
16:28:52 Epoch 11/30, train loss: 1.2555, train acc: 0.6395, val loss: 1.5317, val acc: 0.4826
16:28:53 Epoch 12/30, train loss: 1.2836, train acc: 0.5233, val loss: 1.5690, val acc: 0.5135
16:28:54 Epoch 13/30, train loss: 1.3408, train acc: 0.6395, val loss: 1.3862, val acc: 0.4981
16:28:55 Epoch 14/30, train loss: 1.1584, train acc: 0.6570, val loss: 1.5518, val acc: 0.4054
16:28:56 Epoch 15/30, train loss: 1.0907, train acc: 0.6395, val loss: 1.3326, val acc: 0.6100
16:28:57 Epoch 16/30, train loss: 1.0170, train acc: 0.6919, val loss: 1.3008, val acc: 0.5367
16:28:58 Epoch 17/30, train loss: 1.0202, train acc: 0.7267, val loss: 1.2951, val acc: 0.5521
16:28:59 Epoch 18/30, train loss: 0.9032, train acc: 0.7267, val loss: 1.2738, val acc: 0.5985
16:29:00 Epoch 19/30, train loss: 0.9045, train acc: 0.7733, val loss: 1.2310, val acc: 0.6216
16:29:01 Epoch 20/30, train loss: 0.8192, train acc: 0.7733, val loss: 1.1263, val acc: 0.6371
16:29:01 Epoch 21/30, train loss: 0.8240, train acc: 0.7500, val loss: 1.1613, val acc: 0.6062
16:29:02 Epoch 22/30, train loss: 0.7547, train acc: 0.8430, val loss: 1.1908, val acc: 0.6486
16:29:03 Epoch 23/30, train loss: 0.7513, train acc: 0.7907, val loss: 1.1895, val acc: 0.6100
16:29:04 Epoch 24/30, train loss: 0.7420, train acc: 0.8198, val loss: 1.0840, val acc: 0.7027
16:29:05 Epoch 25/30, train loss: 0.6196, train acc: 0.8605, val loss: 1.1022, val acc: 0.6564
16:29:06 Epoch 26/30, train loss: 0.6229, train acc: 0.8837, val loss: 1.0406, val acc: 0.6525
16:29:07 Epoch 27/30, train loss: 0.6163, train acc: 0.8837, val loss: 1.1152, val acc: 0.7143
16:29:08 Epoch 28/30, train loss: 0.5638, train acc: 0.9244, val loss: 1.0246, val acc: 0.6641
16:29:09 Epoch 29/30, train loss: 0.5540, train acc: 0.9012, val loss: 1.0486, val acc: 0.6873
16:29:10 Epoch 30/30, train loss: 0.5176, train acc: 0.9070, val loss: 1.0813, val acc: 0.6950
16:29:10 Mean validation accuracy: 0.6637065637065638

16:29:10 ============ CV run for lr 0.0001 and wd 0.001 ============
16:29:11 Epoch 1/30, train loss: 2.7458, train acc: 0.0465, val loss: 2.4691, val acc: 0.1236
16:29:12 Epoch 2/30, train loss: 2.5382, train acc: 0.1395, val loss: 2.3692, val acc: 0.1506
16:29:13 Epoch 3/30, train loss: 2.3507, train acc: 0.1802, val loss: 2.3288, val acc: 0.3359
16:29:14 Epoch 4/30, train loss: 2.2220, train acc: 0.3488, val loss: 2.2040, val acc: 0.2548
16:29:15 Epoch 5/30, train loss: 2.0087, train acc: 0.3314, val loss: 2.0530, val acc: 0.2934
16:29:16 Epoch 6/30, train loss: 1.8543, train acc: 0.3488, val loss: 1.9341, val acc: 0.3629
16:29:17 Epoch 7/30, train loss: 1.8105, train acc: 0.4419, val loss: 1.9528, val acc: 0.4015
16:29:18 Epoch 8/30, train loss: 1.6213, train acc: 0.5000, val loss: 1.7474, val acc: 0.4093
16:29:19 Epoch 9/30, train loss: 1.5545, train acc: 0.4826, val loss: 1.6324, val acc: 0.5405
16:29:20 Epoch 10/30, train loss: 1.3470, train acc: 0.6744, val loss: 1.5904, val acc: 0.4826
16:29:21 Epoch 11/30, train loss: 1.3493, train acc: 0.5988, val loss: 1.4487, val acc: 0.5290
16:29:22 Epoch 12/30, train loss: 1.1630, train acc: 0.7209, val loss: 1.4753, val acc: 0.5328
16:29:23 Epoch 13/30, train loss: 1.1827, train acc: 0.6628, val loss: 1.3502, val acc: 0.5907
16:29:24 Epoch 14/30, train loss: 1.0646, train acc: 0.7326, val loss: 1.3479, val acc: 0.6023
16:29:25 Epoch 15/30, train loss: 1.0955, train acc: 0.7558, val loss: 1.4010, val acc: 0.5521
16:29:26 Epoch 16/30, train loss: 1.0217, train acc: 0.7093, val loss: 1.3178, val acc: 0.6178
16:29:27 Epoch 17/30, train loss: 0.9242, train acc: 0.7907, val loss: 1.2832, val acc: 0.6486
16:29:28 Epoch 18/30, train loss: 0.8783, train acc: 0.8547, val loss: 1.1802, val acc: 0.6139
16:29:29 Epoch 19/30, train loss: 0.8790, train acc: 0.7791, val loss: 1.1899, val acc: 0.6448
16:29:30 Epoch 20/30, train loss: 0.7873, train acc: 0.8256, val loss: 1.2191, val acc: 0.6834
16:29:31 Epoch 21/30, train loss: 0.8430, train acc: 0.8140, val loss: 1.2285, val acc: 0.6486
