
05:55:50 Started training model SecondModel with timestamp 1688270150238102100 using the following parameters:
class_count=87
epoch_count=100
batch_size=50
learning_rate=0.0001
weight_decay=0.0001
cuda=False
resize_size=300
use_crop=True
crop_size=250
cross_validation=True
validation_split_percentage=40
validation_epochs=30
validation_accuracy_check=10
validation_grid={'lr': [0.001, 0.0001, 5e-05, 1e-05, 1e-06], 'wd': [0.1, 0.01, 0.001, 0.0001, 1e-05]}
print_to_file=True

05:55:50 Key for the classes:
{'Alexandrite': 0, 'Almandine': 1, 'Amazonite': 2, 'Amber': 3, 'Amethyst': 4, 'Ametrine': 5, 'Andalusite': 6, 'Andradite': 7, 'Aquamarine': 8, 'Aventurine Green': 9, 'Aventurine Yellow': 10, 'Benitoite': 11, 'Beryl Golden': 12, 'Bixbite': 13, 'Bloodstone': 14, 'Blue Lace Agate': 15, 'Carnelian': 16, 'Cats Eye': 17, 'Chalcedony': 18, 'Chalcedony Blue': 19, 'Chrome Diopside': 20, 'Chrysoberyl': 21, 'Chrysocolla': 22, 'Chrysoprase': 23, 'Citrine': 24, 'Coral': 25, 'Danburite': 26, 'Diamond': 27, 'Diaspore': 28, 'Dumortierite': 29, 'Emerald': 30, 'Fluorite': 31, 'Garnet Red': 32, 'Goshenite': 33, 'Grossular': 34, 'Hessonite': 35, 'Hiddenite': 36, 'Iolite': 37, 'Jade': 38, 'Jasper': 39, 'Kunzite': 40, 'Kyanite': 41, 'Labradorite': 42, 'Lapis Lazuli': 43, 'Larimar': 44, 'Malachite': 45, 'Moonstone': 46, 'Morganite': 47, 'Onyx Black': 48, 'Onyx Green': 49, 'Onyx Red': 50, 'Opal': 51, 'Pearl': 52, 'Peridot': 53, 'Prehnite': 54, 'Pyrite': 55, 'Pyrope': 56, 'Quartz Beer': 57, 'Quartz Lemon': 58, 'Quartz Rose': 59, 'Quartz Rutilated': 60, 'Quartz Smoky': 61, 'Rhodochrosite': 62, 'Rhodolite': 63, 'Rhodonite': 64, 'Ruby': 65, 'Sapphire Blue': 66, 'Sapphire Pink': 67, 'Sapphire Purple': 68, 'Sapphire Yellow': 69, 'Scapolite': 70, 'Serpentine': 71, 'Sodalite': 72, 'Spessartite': 73, 'Sphene': 74, 'Spinel': 75, 'Spodumene': 76, 'Sunstone': 77, 'Tanzanite': 78, 'Tigers Eye': 79, 'Topaz': 80, 'Tourmaline': 81, 'Tsavorite': 82, 'Turquoise': 83, 'Variscite': 84, 'Zircon': 85, 'Zoisite': 86}
05:55:51 ============ CV run for lr 0.001 and wd 0.1 ============
05:57:05 Epoch 1/30, train loss: 12.4068, train acc: 0.0088, val loss: 5.0330, val acc: 0.0128
08:23:19 Epoch 1/30, train loss: 22.6834, train acc: 0.0193, val loss: 4.9819, val acc: 0.0245
08:24:32 Epoch 2/30, train loss: 4.5271, train acc: 0.0403, val loss: 4.4152, val acc: 0.0321
08:25:45 Epoch 3/30, train loss: 4.2300, train acc: 0.0394, val loss: 4.1818, val acc: 0.0379
08:26:58 Epoch 4/30, train loss: 4.0983, train acc: 0.0657, val loss: 4.1394, val acc: 0.0443
08:28:11 Epoch 5/30, train loss: 3.9550, train acc: 0.0701, val loss: 4.0723, val acc: 0.0508
08:29:23 Epoch 6/30, train loss: 3.8445, train acc: 0.0762, val loss: 4.1078, val acc: 0.0420
08:30:36 Epoch 7/30, train loss: 3.6508, train acc: 0.1016, val loss: 3.6667, val acc: 0.1033
08:31:49 Epoch 8/30, train loss: 3.3521, train acc: 0.1357, val loss: 3.4049, val acc: 0.1406
08:33:02 Epoch 9/30, train loss: 3.1400, train acc: 0.1384, val loss: 3.2352, val acc: 0.1569
08:34:15 Epoch 10/30, train loss: 3.0326, train acc: 0.1734, val loss: 3.1791, val acc: 0.1610
08:35:29 Epoch 11/30, train loss: 2.8904, train acc: 0.2014, val loss: 3.1221, val acc: 0.1599
08:36:42 Epoch 12/30, train loss: 2.7128, train acc: 0.2487, val loss: 3.0186, val acc: 0.1861
08:37:55 Epoch 13/30, train loss: 2.5799, train acc: 0.2601, val loss: 3.1532, val acc: 0.1721
08:39:09 Epoch 14/30, train loss: 2.4144, train acc: 0.3091, val loss: 2.8977, val acc: 0.2240
08:40:22 Epoch 15/30, train loss: 2.3314, train acc: 0.3109, val loss: 2.6552, val acc: 0.2497
08:41:35 Epoch 16/30, train loss: 2.1377, train acc: 0.3546, val loss: 2.8381, val acc: 0.2526
08:42:48 Epoch 17/30, train loss: 2.0081, train acc: 0.3914, val loss: 2.8394, val acc: 0.2538
08:44:00 Epoch 18/30, train loss: 1.8502, train acc: 0.4335, val loss: 2.4541, val acc: 0.3226
08:45:13 Epoch 19/30, train loss: 1.8886, train acc: 0.4159, val loss: 2.4930, val acc: 0.3250
08:46:27 Epoch 20/30, train loss: 1.6794, train acc: 0.4571, val loss: 2.6332, val acc: 0.3162
08:47:39 Epoch 21/30, train loss: 1.6584, train acc: 0.4860, val loss: 2.3335, val acc: 0.3466
08:48:52 Epoch 22/30, train loss: 1.5088, train acc: 0.5140, val loss: 2.5939, val acc: 0.3308
08:50:05 Epoch 23/30, train loss: 1.4763, train acc: 0.5280, val loss: 2.5129, val acc: 0.3314
08:51:18 Epoch 24/30, train loss: 1.4389, train acc: 0.5236, val loss: 2.6054, val acc: 0.3506
08:52:31 Epoch 25/30, train loss: 1.4782, train acc: 0.5184, val loss: 2.6012, val acc: 0.3483
08:53:45 Epoch 26/30, train loss: 1.3205, train acc: 0.5595, val loss: 2.4753, val acc: 0.3751
08:54:58 Epoch 27/30, train loss: 1.2352, train acc: 0.5954, val loss: 2.8569, val acc: 0.3425
08:56:11 Epoch 28/30, train loss: 1.2235, train acc: 0.5902, val loss: 2.7796, val acc: 0.3652
08:57:24 Epoch 29/30, train loss: 1.2382, train acc: 0.5849, val loss: 2.5512, val acc: 0.3833
08:58:37 Epoch 30/30, train loss: 1.1469, train acc: 0.6138, val loss: 2.7479, val acc: 0.3489
08:58:37 Mean validation accuracy: 0.3522753792298716

08:58:38 ============ CV run for lr 0.0001 and wd 0.1 ============
08:59:51 Epoch 1/30, train loss: 4.5640, train acc: 0.0289, val loss: 4.4896, val acc: 0.0204
09:01:05 Epoch 2/30, train loss: 4.4092, train acc: 0.0473, val loss: 4.4596, val acc: 0.0175
09:02:18 Epoch 3/30, train loss: 4.3153, train acc: 0.0403, val loss: 4.3359, val acc: 0.0443
09:03:31 Epoch 4/30, train loss: 4.2360, train acc: 0.0420, val loss: 4.2484, val acc: 0.0356
09:04:44 Epoch 5/30, train loss: 4.1474, train acc: 0.0517, val loss: 4.2175, val acc: 0.0420
09:05:57 Epoch 6/30, train loss: 4.0830, train acc: 0.0727, val loss: 4.1174, val acc: 0.0391
09:07:10 Epoch 7/30, train loss: 3.9824, train acc: 0.0701, val loss: 4.0282, val acc: 0.0747
09:08:23 Epoch 8/30, train loss: 3.8781, train acc: 0.0946, val loss: 3.9638, val acc: 0.0712
09:09:36 Epoch 9/30, train loss: 3.7568, train acc: 0.0867, val loss: 3.9930, val acc: 0.0793
09:10:49 Epoch 10/30, train loss: 3.7541, train acc: 0.0946, val loss: 3.8408, val acc: 0.0642
09:12:02 Epoch 11/30, train loss: 3.6432, train acc: 0.1165, val loss: 3.6765, val acc: 0.0904
09:13:15 Epoch 12/30, train loss: 3.5395, train acc: 0.1130, val loss: 3.6420, val acc: 0.0747
09:14:28 Epoch 13/30, train loss: 3.5763, train acc: 0.1165, val loss: 3.5978, val acc: 0.0910
09:15:42 Epoch 14/30, train loss: 3.3829, train acc: 0.1384, val loss: 3.4782, val acc: 0.1009
09:16:55 Epoch 15/30, train loss: 3.3138, train acc: 0.1559, val loss: 3.4351, val acc: 0.1126
09:18:08 Epoch 16/30, train loss: 3.3049, train acc: 0.1427, val loss: 3.5187, val acc: 0.0805
09:19:21 Epoch 17/30, train loss: 3.2512, train acc: 0.1506, val loss: 3.4934, val acc: 0.0957
09:20:34 Epoch 18/30, train loss: 3.2775, train acc: 0.1366, val loss: 3.3184, val acc: 0.1144
09:21:47 Epoch 19/30, train loss: 3.1670, train acc: 0.1646, val loss: 3.3633, val acc: 0.1324
09:23:00 Epoch 20/30, train loss: 3.1581, train acc: 0.1681, val loss: 3.3974, val acc: 0.1109
09:24:13 Epoch 21/30, train loss: 3.1228, train acc: 0.1716, val loss: 3.2489, val acc: 0.1389
09:25:26 Epoch 22/30, train loss: 3.0607, train acc: 0.1813, val loss: 3.1700, val acc: 0.1435
09:26:40 Epoch 23/30, train loss: 3.0365, train acc: 0.1874, val loss: 3.2109, val acc: 0.1307
09:27:53 Epoch 24/30, train loss: 2.9638, train acc: 0.1909, val loss: 3.0694, val acc: 0.1663
09:29:06 Epoch 25/30, train loss: 2.9615, train acc: 0.1961, val loss: 3.4793, val acc: 0.0869
09:30:19 Epoch 26/30, train loss: 2.9128, train acc: 0.1918, val loss: 3.0785, val acc: 0.1418
09:31:32 Epoch 27/30, train loss: 2.8240, train acc: 0.2137, val loss: 3.0013, val acc: 0.1639
09:32:45 Epoch 28/30, train loss: 2.8343, train acc: 0.2102, val loss: 3.1608, val acc: 0.1447
09:33:59 Epoch 29/30, train loss: 2.8727, train acc: 0.2032, val loss: 2.8761, val acc: 0.1803
09:35:12 Epoch 30/30, train loss: 2.7438, train acc: 0.2198, val loss: 2.8223, val acc: 0.2159
09:35:12 Mean validation accuracy: 0.15128354725787632

09:35:14 ============ CV run for lr 0.0001 and wd 0.01 ============
09:36:28 Epoch 1/30, train loss: 4.6726, train acc: 0.0350, val loss: 4.3674, val acc: 0.0350
09:37:41 Epoch 2/30, train loss: 4.2302, train acc: 0.0587, val loss: 4.2207, val acc: 0.0443
09:38:54 Epoch 3/30, train loss: 3.9954, train acc: 0.0858, val loss: 4.0556, val acc: 0.0613
09:40:07 Epoch 4/30, train loss: 3.6588, train acc: 0.1217, val loss: 3.7525, val acc: 0.1097
09:41:20 Epoch 5/30, train loss: 3.4342, train acc: 0.1567, val loss: 3.5098, val acc: 0.1278
09:42:33 Epoch 6/30, train loss: 3.1311, train acc: 0.2075, val loss: 3.3392, val acc: 0.1587
09:43:47 Epoch 7/30, train loss: 2.9421, train acc: 0.2312, val loss: 3.1749, val acc: 0.1791
09:45:00 Epoch 8/30, train loss: 2.7793, train acc: 0.2487, val loss: 2.9106, val acc: 0.2188
09:46:13 Epoch 9/30, train loss: 2.5811, train acc: 0.2890, val loss: 2.9625, val acc: 0.1902
09:47:26 Epoch 10/30, train loss: 2.5387, train acc: 0.2828, val loss: 2.7361, val acc: 0.2316
09:48:39 Epoch 11/30, train loss: 2.2909, train acc: 0.3433, val loss: 2.7646, val acc: 0.2369
09:49:52 Epoch 12/30, train loss: 2.2341, train acc: 0.3774, val loss: 2.7449, val acc: 0.2550
09:51:05 Epoch 13/30, train loss: 2.1765, train acc: 0.3792, val loss: 2.5168, val acc: 0.2742
09:52:18 Epoch 14/30, train loss: 2.0788, train acc: 0.4063, val loss: 2.5109, val acc: 0.2946
09:53:32 Epoch 15/30, train loss: 2.0383, train acc: 0.3984, val loss: 2.4455, val acc: 0.2952
09:54:45 Epoch 16/30, train loss: 1.9320, train acc: 0.4483, val loss: 2.4783, val acc: 0.2870
09:55:58 Epoch 17/30, train loss: 1.9222, train acc: 0.4536, val loss: 2.3491, val acc: 0.3256
09:57:12 Epoch 18/30, train loss: 1.8412, train acc: 0.4518, val loss: 2.2970, val acc: 0.3361
09:58:25 Epoch 19/30, train loss: 1.9845, train acc: 0.4046, val loss: 2.4897, val acc: 0.3046
09:59:38 Epoch 20/30, train loss: 1.8780, train acc: 0.4501, val loss: 2.3568, val acc: 0.3174
