14:08:46 Started training model FirstModel with timestamp 1688213326631910300 using the following parameters:
class_count=12
epoch_count=1000
batch_size=50
learning_rate=1e-06
weight_decay=0
cuda=True
resize_size=80
use_crop=False
crop_size=250
cross_validation=False
validation_split_percentage=40
validation_epochs=20
validation_accuracy_check=10
validation_grid=None
print_to_file=True

14:08:46 Key for the classes:
{'Aquamarine': 0, 'Beryl Golden': 1, 'Bixbite': 2, 'Chrysocolla': 3, 'Emerald': 4, 'Garnet Red': 5, 'Jasper': 6, 'Moonstone': 7, 'Opal': 8, 'Rhodolite': 9, 'Spodumene': 10, 'Tanzanite': 11}
14:08:46 ====== Train the model using lr of 1e-06 and wd of 0 ======
14:08:47 Epoch 1/1000, train loss: 2.4876, train acc: 0.0905, val loss: 2.4937, val acc: 0.0755
14:09:58 Epoch 91/1000, train loss: 1.9850, train acc: 0.6195, val loss: 2.1376, val acc: 0.4717
14:09:59 Epoch 92/1000, train loss: 1.9773, train acc: 0.6125, val loss: 2.1443, val acc: 0.4340
14:09:59 Epoch 93/1000, train loss: 1.9742, train acc: 0.6148, val loss: 2.1373, val acc: 0.4528
14:10:00 Epoch 94/1000, train loss: 1.9682, train acc: 0.6265, val loss: 2.1300, val acc: 0.4528
14:10:01 Epoch 95/1000, train loss: 1.9675, train acc: 0.6311, val loss: 2.1184, val acc: 0.4717
14:10:02 Epoch 96/1000, train loss: 1.9584, train acc: 0.6404, val loss: 2.1145, val acc: 0.4717
14:10:03 Epoch 97/1000, train loss: 1.9515, train acc: 0.6381, val loss: 2.1133, val acc: 0.4717
14:10:03 Epoch 98/1000, train loss: 1.9487, train acc: 0.6357, val loss: 2.1142, val acc: 0.4528
14:10:04 Epoch 99/1000, train loss: 1.9426, train acc: 0.6357, val loss: 2.1107, val acc: 0.5094
14:10:05 Epoch 100/1000, train loss: 1.9398, train acc: 0.6311, val loss: 2.1047, val acc: 0.4906
14:10:06 Epoch 101/1000, train loss: 1.9351, train acc: 0.6381, val loss: 2.1012, val acc: 0.4717
14:10:06 Epoch 102/1000, train loss: 1.9327, train acc: 0.6381, val loss: 2.0951, val acc: 0.4906
14:10:07 Epoch 103/1000, train loss: 1.9226, train acc: 0.6427, val loss: 2.0846, val acc: 0.4906
14:10:08 Epoch 104/1000, train loss: 1.9196, train acc: 0.6473, val loss: 2.0795, val acc: 0.5094
14:10:09 Epoch 105/1000, train loss: 1.9178, train acc: 0.6543, val loss: 2.0733, val acc: 0.5094
14:10:10 Epoch 106/1000, train loss: 1.9132, train acc: 0.6450, val loss: 2.0856, val acc: 0.5094
14:10:10 Epoch 107/1000, train loss: 1.9058, train acc: 0.6589, val loss: 2.0769, val acc: 0.4906
14:10:11 Epoch 108/1000, train loss: 1.8996, train acc: 0.6520, val loss: 2.0758, val acc: 0.4906
14:10:12 Epoch 109/1000, train loss: 1.8921, train acc: 0.6566, val loss: 2.0656, val acc: 0.5094
14:10:13 Epoch 110/1000, train loss: 1.8887, train acc: 0.6543, val loss: 2.0550, val acc: 0.5283
14:10:14 Epoch 111/1000, train loss: 1.8876, train acc: 0.6520, val loss: 2.0608, val acc: 0.5283
14:10:14 Epoch 112/1000, train loss: 1.8850, train acc: 0.6450, val loss: 2.0464, val acc: 0.5283
14:10:15 Epoch 113/1000, train loss: 1.8773, train acc: 0.6520, val loss: 2.0419, val acc: 0.5094
14:10:16 Epoch 114/1000, train loss: 1.8726, train acc: 0.6589, val loss: 2.0351, val acc: 0.5094
14:10:17 Epoch 115/1000, train loss: 1.8698, train acc: 0.6613, val loss: 2.0408, val acc: 0.5094
14:10:17 Epoch 116/1000, train loss: 1.8645, train acc: 0.6566, val loss: 2.0359, val acc: 0.5283
14:10:18 Epoch 117/1000, train loss: 1.8555, train acc: 0.6589, val loss: 2.0370, val acc: 0.5094
14:10:19 Epoch 118/1000, train loss: 1.8525, train acc: 0.6589, val loss: 2.0336, val acc: 0.5094
14:10:20 Epoch 119/1000, train loss: 1.8501, train acc: 0.6659, val loss: 2.0339, val acc: 0.5094
14:10:21 Epoch 120/1000, train loss: 1.8432, train acc: 0.6682, val loss: 2.0266, val acc: 0.4906
14:10:21 Epoch 121/1000, train loss: 1.8365, train acc: 0.6729, val loss: 2.0216, val acc: 0.5283
14:10:22 Epoch 122/1000, train loss: 1.8347, train acc: 0.6752, val loss: 2.0148, val acc: 0.5094
14:10:23 Epoch 123/1000, train loss: 1.8275, train acc: 0.6636, val loss: 2.0087, val acc: 0.5094
14:10:24 Epoch 124/1000, train loss: 1.8186, train acc: 0.6659, val loss: 1.9963, val acc: 0.5283
14:10:25 Epoch 125/1000, train loss: 1.8217, train acc: 0.6729, val loss: 1.9984, val acc: 0.5094
14:10:25 Epoch 126/1000, train loss: 1.8160, train acc: 0.6682, val loss: 1.9978, val acc: 0.5094
14:10:26 Epoch 127/1000, train loss: 1.8076, train acc: 0.6589, val loss: 2.0016, val acc: 0.5094
14:10:27 Epoch 128/1000, train loss: 1.8061, train acc: 0.6589, val loss: 1.9947, val acc: 0.4906
14:10:28 Epoch 129/1000, train loss: 1.8010, train acc: 0.6636, val loss: 1.9875, val acc: 0.5094
14:10:28 Epoch 130/1000, train loss: 1.7978, train acc: 0.6775, val loss: 1.9826, val acc: 0.5094
14:10:29 Epoch 131/1000, train loss: 1.7960, train acc: 0.6845, val loss: 1.9829, val acc: 0.4906
14:10:30 Epoch 132/1000, train loss: 1.7911, train acc: 0.6798, val loss: 1.9842, val acc: 0.4906
14:10:31 Epoch 133/1000, train loss: 1.7835, train acc: 0.6729, val loss: 1.9815, val acc: 0.5094
14:10:32 Epoch 134/1000, train loss: 1.7809, train acc: 0.6659, val loss: 1.9711, val acc: 0.5094
14:10:32 Epoch 135/1000, train loss: 1.7742, train acc: 0.6775, val loss: 1.9633, val acc: 0.5283
14:10:33 Epoch 136/1000, train loss: 1.7703, train acc: 0.6775, val loss: 1.9658, val acc: 0.4906
14:10:34 Epoch 137/1000, train loss: 1.7674, train acc: 0.6659, val loss: 1.9597, val acc: 0.5094
14:10:35 Epoch 138/1000, train loss: 1.7593, train acc: 0.6752, val loss: 1.9582, val acc: 0.5094
14:10:35 Epoch 139/1000, train loss: 1.7600, train acc: 0.6798, val loss: 1.9487, val acc: 0.5094
14:10:36 Epoch 140/1000, train loss: 1.7555, train acc: 0.6868, val loss: 1.9397, val acc: 0.5094
14:10:37 Epoch 141/1000, train loss: 1.7503, train acc: 0.6891, val loss: 1.9472, val acc: 0.5094
14:10:38 Epoch 142/1000, train loss: 1.7449, train acc: 0.6868, val loss: 1.9417, val acc: 0.5094
14:10:39 Epoch 143/1000, train loss: 1.7411, train acc: 0.6914, val loss: 1.9400, val acc: 0.5283
14:10:40 Epoch 144/1000, train loss: 1.7329, train acc: 0.6891, val loss: 1.9393, val acc: 0.4906
14:10:40 Epoch 145/1000, train loss: 1.7378, train acc: 0.6868, val loss: 1.9357, val acc: 0.5283
14:10:41 Epoch 146/1000, train loss: 1.7295, train acc: 0.6845, val loss: 1.9403, val acc: 0.4906
14:10:42 Epoch 147/1000, train loss: 1.7239, train acc: 0.6868, val loss: 1.9216, val acc: 0.4906
14:10:43 Epoch 148/1000, train loss: 1.7226, train acc: 0.6845, val loss: 1.9167, val acc: 0.4906
14:10:44 Epoch 149/1000, train loss: 1.7125, train acc: 0.6845, val loss: 1.9128, val acc: 0.4906
14:10:44 Epoch 150/1000, train loss: 1.7172, train acc: 0.6914, val loss: 1.9104, val acc: 0.5094
14:10:45 Epoch 151/1000, train loss: 1.7088, train acc: 0.6961, val loss: 1.9026, val acc: 0.5283
14:10:46 Epoch 152/1000, train loss: 1.7077, train acc: 0.6961, val loss: 1.9071, val acc: 0.4906
14:10:47 Epoch 153/1000, train loss: 1.7085, train acc: 0.6891, val loss: 1.9036, val acc: 0.4906
14:10:47 Epoch 154/1000, train loss: 1.6990, train acc: 0.6891, val loss: 1.9084, val acc: 0.4906
14:10:48 Epoch 155/1000, train loss: 1.6975, train acc: 0.6914, val loss: 1.8978, val acc: 0.5094
14:10:49 Epoch 156/1000, train loss: 1.6883, train acc: 0.6891, val loss: 1.8913, val acc: 0.5283
14:10:50 Epoch 157/1000, train loss: 1.6881, train acc: 0.6868, val loss: 1.8825, val acc: 0.5094
14:10:51 Epoch 158/1000, train loss: 1.6886, train acc: 0.6868, val loss: 1.8870, val acc: 0.4906
14:10:51 Epoch 159/1000, train loss: 1.6714, train acc: 0.6845, val loss: 1.8944, val acc: 0.4906
14:10:52 Epoch 160/1000, train loss: 1.6777, train acc: 0.6891, val loss: 1.8890, val acc: 0.4906
14:10:53 Epoch 161/1000, train loss: 1.6740, train acc: 0.6914, val loss: 1.8893, val acc: 0.5094
14:10:54 Epoch 162/1000, train loss: 1.6648, train acc: 0.6891, val loss: 1.8838, val acc: 0.5094
14:10:55 Epoch 163/1000, train loss: 1.6720, train acc: 0.6891, val loss: 1.8756, val acc: 0.4906
14:10:55 Epoch 164/1000, train loss: 1.6622, train acc: 0.6868, val loss: 1.8712, val acc: 0.5094
14:10:56 Epoch 165/1000, train loss: 1.6575, train acc: 0.6914, val loss: 1.8720, val acc: 0.4906
14:10:57 Epoch 166/1000, train loss: 1.6521, train acc: 0.6961, val loss: 1.8708, val acc: 0.5094
14:10:58 Epoch 167/1000, train loss: 1.6494, train acc: 0.7007, val loss: 1.8621, val acc: 0.5094
14:10:58 Epoch 168/1000, train loss: 1.6470, train acc: 0.7077, val loss: 1.8527, val acc: 0.5094
14:10:59 Epoch 169/1000, train loss: 1.6464, train acc: 0.7053, val loss: 1.8536, val acc: 0.4906
14:11:00 Epoch 170/1000, train loss: 1.6362, train acc: 0.7053, val loss: 1.8574, val acc: 0.5094
14:11:01 Epoch 171/1000, train loss: 1.6313, train acc: 0.7077, val loss: 1.8481, val acc: 0.5094
14:11:02 Epoch 172/1000, train loss: 1.6326, train acc: 0.7077, val loss: 1.8481, val acc: 0.5094
14:11:02 Epoch 173/1000, train loss: 1.6289, train acc: 0.6984, val loss: 1.8514, val acc: 0.5094
14:11:03 Epoch 174/1000, train loss: 1.6225, train acc: 0.7077, val loss: 1.8373, val acc: 0.5094
14:11:04 Epoch 175/1000, train loss: 1.6227, train acc: 0.7053, val loss: 1.8289, val acc: 0.4906
14:11:05 Epoch 176/1000, train loss: 1.6158, train acc: 0.7030, val loss: 1.8230, val acc: 0.5094
14:11:05 Epoch 177/1000, train loss: 1.6093, train acc: 0.7030, val loss: 1.8259, val acc: 0.4906
14:11:06 Epoch 178/1000, train loss: 1.6144, train acc: 0.7030, val loss: 1.8353, val acc: 0.5283
14:11:07 Epoch 179/1000, train loss: 1.6038, train acc: 0.7100, val loss: 1.8216, val acc: 0.5094
14:11:08 Epoch 180/1000, train loss: 1.6002, train acc: 0.7123, val loss: 1.8133, val acc: 0.5283
14:11:09 Epoch 181/1000, train loss: 1.5993, train acc: 0.7100, val loss: 1.8075, val acc: 0.5283
14:11:10 Epoch 182/1000, train loss: 1.6017, train acc: 0.6984, val loss: 1.8175, val acc: 0.5094
14:11:10 Epoch 183/1000, train loss: 1.5909, train acc: 0.7007, val loss: 1.8073, val acc: 0.5094
14:11:11 Epoch 184/1000, train loss: 1.5840, train acc: 0.7030, val loss: 1.8074, val acc: 0.5094
14:11:12 Epoch 185/1000, train loss: 1.5856, train acc: 0.7030, val loss: 1.8016, val acc: 0.5094
14:11:13 Epoch 186/1000, train loss: 1.5806, train acc: 0.7193, val loss: 1.8037, val acc: 0.5094
14:11:14 Epoch 187/1000, train loss: 1.5880, train acc: 0.7100, val loss: 1.8010, val acc: 0.5094
14:11:14 Epoch 188/1000, train loss: 1.5737, train acc: 0.7123, val loss: 1.8017, val acc: 0.5094
14:11:15 Epoch 189/1000, train loss: 1.5744, train acc: 0.7123, val loss: 1.7876, val acc: 0.5094
14:11:16 Epoch 190/1000, train loss: 1.5685, train acc: 0.7100, val loss: 1.7851, val acc: 0.4906
14:11:17 Epoch 191/1000, train loss: 1.5617, train acc: 0.7193, val loss: 1.7869, val acc: 0.4906
14:11:17 Epoch 192/1000, train loss: 1.5533, train acc: 0.7169, val loss: 1.7834, val acc: 0.4906
14:11:18 Epoch 193/1000, train loss: 1.5583, train acc: 0.7146, val loss: 1.7801, val acc: 0.5094
14:11:19 Epoch 194/1000, train loss: 1.5548, train acc: 0.7077, val loss: 1.7775, val acc: 0.5094
14:11:20 Epoch 195/1000, train loss: 1.5479, train acc: 0.7077, val loss: 1.7767, val acc: 0.5283
14:11:21 Epoch 196/1000, train loss: 1.5548, train acc: 0.7146, val loss: 1.7687, val acc: 0.5094
14:11:21 Epoch 197/1000, train loss: 1.5494, train acc: 0.7193, val loss: 1.7661, val acc: 0.5472
14:11:22 Epoch 198/1000, train loss: 1.5514, train acc: 0.7146, val loss: 1.7638, val acc: 0.5283
14:11:23 Epoch 199/1000, train loss: 1.5314, train acc: 0.7239, val loss: 1.7636, val acc: 0.4906
14:11:24 Epoch 200/1000, train loss: 1.5331, train acc: 0.7309, val loss: 1.7566, val acc: 0.5094
14:11:25 Epoch 201/1000, train loss: 1.5318, train acc: 0.7239, val loss: 1.7599, val acc: 0.5094
14:11:25 Epoch 202/1000, train loss: 1.5317, train acc: 0.7216, val loss: 1.7553, val acc: 0.5094
14:11:26 Epoch 203/1000, train loss: 1.5304, train acc: 0.7285, val loss: 1.7541, val acc: 0.5094
14:11:27 Epoch 204/1000, train loss: 1.5220, train acc: 0.7262, val loss: 1.7529, val acc: 0.5094
14:11:28 Epoch 205/1000, train loss: 1.5211, train acc: 0.7262, val loss: 1.7566, val acc: 0.5283
14:11:29 Epoch 206/1000, train loss: 1.5211, train acc: 0.7193, val loss: 1.7446, val acc: 0.5094
14:11:29 Epoch 207/1000, train loss: 1.5192, train acc: 0.7169, val loss: 1.7349, val acc: 0.5283
14:11:30 Epoch 208/1000, train loss: 1.5127, train acc: 0.7262, val loss: 1.7275, val acc: 0.5283
14:11:31 Epoch 209/1000, train loss: 1.5062, train acc: 0.7309, val loss: 1.7259, val acc: 0.5094
14:11:32 Epoch 210/1000, train loss: 1.5080, train acc: 0.7332, val loss: 1.7320, val acc: 0.5283
14:11:32 Epoch 211/1000, train loss: 1.5011, train acc: 0.7378, val loss: 1.7368, val acc: 0.5094
14:11:33 Epoch 212/1000, train loss: 1.5089, train acc: 0.7332, val loss: 1.7273, val acc: 0.5283
14:11:34 Epoch 213/1000, train loss: 1.4931, train acc: 0.7309, val loss: 1.7194, val acc: 0.5283
14:11:35 Epoch 214/1000, train loss: 1.4923, train acc: 0.7239, val loss: 1.7148, val acc: 0.5283
14:11:36 Epoch 215/1000, train loss: 1.4891, train acc: 0.7355, val loss: 1.7162, val acc: 0.5283
14:11:36 Epoch 216/1000, train loss: 1.4811, train acc: 0.7262, val loss: 1.7150, val acc: 0.5283
14:11:37 Epoch 217/1000, train loss: 1.4855, train acc: 0.7285, val loss: 1.7163, val acc: 0.5283
14:11:38 Epoch 218/1000, train loss: 1.4857, train acc: 0.7309, val loss: 1.7106, val acc: 0.5094
14:11:39 Epoch 219/1000, train loss: 1.4749, train acc: 0.7309, val loss: 1.7042, val acc: 0.5283
14:11:39 Epoch 220/1000, train loss: 1.4734, train acc: 0.7309, val loss: 1.7003, val acc: 0.5283
14:11:40 Epoch 221/1000, train loss: 1.4734, train acc: 0.7332, val loss: 1.6971, val acc: 0.5472
14:11:41 Epoch 222/1000, train loss: 1.4748, train acc: 0.7378, val loss: 1.6931, val acc: 0.5283
14:11:42 Epoch 223/1000, train loss: 1.4651, train acc: 0.7309, val loss: 1.6948, val acc: 0.5472
14:11:43 Epoch 224/1000, train loss: 1.4608, train acc: 0.7332, val loss: 1.6930, val acc: 0.5472
14:11:43 Epoch 225/1000, train loss: 1.4562, train acc: 0.7309, val loss: 1.6880, val acc: 0.5660
14:11:44 Epoch 226/1000, train loss: 1.4546, train acc: 0.7332, val loss: 1.6777, val acc: 0.5283
14:11:45 Epoch 227/1000, train loss: 1.4462, train acc: 0.7401, val loss: 1.6814, val acc: 0.5094
14:11:46 Epoch 228/1000, train loss: 1.4614, train acc: 0.7401, val loss: 1.6826, val acc: 0.5283
14:11:46 Epoch 229/1000, train loss: 1.4402, train acc: 0.7401, val loss: 1.6826, val acc: 0.5283
14:11:47 Epoch 230/1000, train loss: 1.4472, train acc: 0.7401, val loss: 1.6832, val acc: 0.5283
14:11:48 Epoch 231/1000, train loss: 1.4436, train acc: 0.7332, val loss: 1.6742, val acc: 0.5283
14:11:49 Epoch 232/1000, train loss: 1.4423, train acc: 0.7355, val loss: 1.6770, val acc: 0.5472
14:11:50 Epoch 233/1000, train loss: 1.4328, train acc: 0.7425, val loss: 1.6732, val acc: 0.5472
14:11:50 Epoch 234/1000, train loss: 1.4377, train acc: 0.7425, val loss: 1.6724, val acc: 0.5472
14:11:51 Epoch 235/1000, train loss: 1.4253, train acc: 0.7401, val loss: 1.6687, val acc: 0.5472
14:11:52 Epoch 236/1000, train loss: 1.4306, train acc: 0.7401, val loss: 1.6622, val acc: 0.5472
