11:50:41 Started training model FirstModel with timestamp 1688205041529575700 using the following parameters:
class_count=87
epoch_count=100
batch_size=50
learning_rate=0.0001
weight_decay=0.0001
cuda=True
resize_size=300
use_crop=True
crop_size=250
cross_validation=True
validation_split_percentage=40
validation_epochs=30
validation_accuracy_check=10
validation_grid={'lr': [0.001, 0.0001, 5e-05, 1e-05, 1e-06], 'wd': [0.1, 0.01, 0.001, 0.0001, 1e-05]}
print_to_file=True

11:50:41 Key for the classes:
{'Alexandrite': 0, 'Almandine': 1, 'Amazonite': 2, 'Amber': 3, 'Amethyst': 4, 'Ametrine': 5, 'Andalusite': 6, 'Andradite': 7, 'Aquamarine': 8, 'Aventurine Green': 9, 'Aventurine Yellow': 10, 'Benitoite': 11, 'Beryl Golden': 12, 'Bixbite': 13, 'Bloodstone': 14, 'Blue Lace Agate': 15, 'Carnelian': 16, 'Cats Eye': 17, 'Chalcedony': 18, 'Chalcedony Blue': 19, 'Chrome Diopside': 20, 'Chrysoberyl': 21, 'Chrysocolla': 22, 'Chrysoprase': 23, 'Citrine': 24, 'Coral': 25, 'Danburite': 26, 'Diamond': 27, 'Diaspore': 28, 'Dumortierite': 29, 'Emerald': 30, 'Fluorite': 31, 'Garnet Red': 32, 'Goshenite': 33, 'Grossular': 34, 'Hessonite': 35, 'Hiddenite': 36, 'Iolite': 37, 'Jade': 38, 'Jasper': 39, 'Kunzite': 40, 'Kyanite': 41, 'Labradorite': 42, 'Lapis Lazuli': 43, 'Larimar': 44, 'Malachite': 45, 'Moonstone': 46, 'Morganite': 47, 'Onyx Black': 48, 'Onyx Green': 49, 'Onyx Red': 50, 'Opal': 51, 'Pearl': 52, 'Peridot': 53, 'Prehnite': 54, 'Pyrite': 55, 'Pyrope': 56, 'Quartz Beer': 57, 'Quartz Lemon': 58, 'Quartz Rose': 59, 'Quartz Rutilated': 60, 'Quartz Smoky': 61, 'Rhodochrosite': 62, 'Rhodolite': 63, 'Rhodonite': 64, 'Ruby': 65, 'Sapphire Blue': 66, 'Sapphire Pink': 67, 'Sapphire Purple': 68, 'Sapphire Yellow': 69, 'Scapolite': 70, 'Serpentine': 71, 'Sodalite': 72, 'Spessartite': 73, 'Sphene': 74, 'Spinel': 75, 'Spodumene': 76, 'Sunstone': 77, 'Tanzanite': 78, 'Tigers Eye': 79, 'Topaz': 80, 'Tourmaline': 81, 'Tsavorite': 82, 'Turquoise': 83, 'Variscite': 84, 'Zircon': 85, 'Zoisite': 86}
11:50:42 ============ CV run for lr 0.001 and wd 0.1 ============
11:50:53 Epoch 1/30, train loss: 38.5796, train acc: 0.0114, val loss: 15.4481, val acc: 0.0105
11:54:50 Epoch 26/30, train loss: 4.0484, train acc: 0.0455, val loss: 4.1517, val acc: 0.0455
11:54:59 Epoch 27/30, train loss: 4.0514, train acc: 0.0377, val loss: 4.2129, val acc: 0.0292
11:55:09 Epoch 28/30, train loss: 3.9895, train acc: 0.0552, val loss: 4.1094, val acc: 0.0473
11:55:18 Epoch 29/30, train loss: 4.0385, train acc: 0.0420, val loss: 4.1975, val acc: 0.0420
11:55:27 Epoch 30/30, train loss: 4.0335, train acc: 0.0455, val loss: 4.5023, val acc: 0.0268
11:55:27 Mean validation accuracy: 0.03652275379229871

11:55:28 ============ CV run for lr 0.001 and wd 0.01 ============
11:55:38 Epoch 1/30, train loss: 27.8941, train acc: 0.0079, val loss: 6.4006, val acc: 0.0117
11:55:48 Epoch 2/30, train loss: 4.8249, train acc: 0.0219, val loss: 4.4640, val acc: 0.0163
11:55:58 Epoch 3/30, train loss: 4.4582, train acc: 0.0210, val loss: 4.4274, val acc: 0.0245
11:56:07 Epoch 4/30, train loss: 4.4045, train acc: 0.0219, val loss: 4.4324, val acc: 0.0245
11:56:16 Epoch 5/30, train loss: 4.3742, train acc: 0.0298, val loss: 4.3832, val acc: 0.0193
11:56:25 Epoch 6/30, train loss: 4.3885, train acc: 0.0228, val loss: 4.3926, val acc: 0.0338
11:56:34 Epoch 7/30, train loss: 4.3612, train acc: 0.0263, val loss: 4.3461, val acc: 0.0175
11:56:43 Epoch 8/30, train loss: 4.2652, train acc: 0.0403, val loss: 4.2473, val acc: 0.0414
11:56:53 Epoch 9/30, train loss: 4.2831, train acc: 0.0377, val loss: 4.3753, val acc: 0.0414
11:57:02 Epoch 10/30, train loss: 4.1265, train acc: 0.0429, val loss: 4.1673, val acc: 0.0344
11:57:11 Epoch 11/30, train loss: 4.0527, train acc: 0.0447, val loss: 4.2543, val acc: 0.0257
11:57:20 Epoch 12/30, train loss: 4.1235, train acc: 0.0438, val loss: 4.1353, val acc: 0.0443
11:57:30 Epoch 13/30, train loss: 3.9711, train acc: 0.0455, val loss: 4.0835, val acc: 0.0391
11:57:39 Epoch 14/30, train loss: 3.9443, train acc: 0.0490, val loss: 4.0216, val acc: 0.0624
11:57:48 Epoch 15/30, train loss: 3.9320, train acc: 0.0482, val loss: 4.0859, val acc: 0.0543
11:57:57 Epoch 16/30, train loss: 3.9220, train acc: 0.0473, val loss: 4.0006, val acc: 0.0403
11:58:06 Epoch 17/30, train loss: 3.9048, train acc: 0.0499, val loss: 4.0791, val acc: 0.0461
11:58:15 Epoch 18/30, train loss: 3.8820, train acc: 0.0569, val loss: 3.9962, val acc: 0.0601
11:58:24 Epoch 19/30, train loss: 3.8357, train acc: 0.0604, val loss: 3.9945, val acc: 0.0496
11:58:33 Epoch 20/30, train loss: 3.9065, train acc: 0.0543, val loss: 3.9785, val acc: 0.0554
11:58:42 Epoch 21/30, train loss: 3.8304, train acc: 0.0552, val loss: 3.9770, val acc: 0.0543
11:58:51 Epoch 22/30, train loss: 3.8052, train acc: 0.0587, val loss: 4.0357, val acc: 0.0473
11:59:00 Epoch 23/30, train loss: 3.8287, train acc: 0.0578, val loss: 3.9331, val acc: 0.0589
11:59:10 Epoch 24/30, train loss: 3.8315, train acc: 0.0499, val loss: 4.0530, val acc: 0.0484
11:59:19 Epoch 25/30, train loss: 3.8084, train acc: 0.0560, val loss: 3.9070, val acc: 0.0478
11:59:28 Epoch 26/30, train loss: 3.7329, train acc: 0.0490, val loss: 3.9892, val acc: 0.0601
11:59:38 Epoch 27/30, train loss: 3.7071, train acc: 0.0587, val loss: 3.9736, val acc: 0.0327
11:59:47 Epoch 28/30, train loss: 3.8368, train acc: 0.0412, val loss: 3.8890, val acc: 0.0490
11:59:56 Epoch 29/30, train loss: 3.7449, train acc: 0.0508, val loss: 3.8061, val acc: 0.0618
12:00:05 Epoch 30/30, train loss: 3.7380, train acc: 0.0447, val loss: 3.8964, val acc: 0.0403
12:00:05 Mean validation accuracy: 0.05005834305717619

12:00:06 ============ CV run for lr 0.001 and wd 0.001 ============
12:00:15 Epoch 1/30, train loss: 32.1049, train acc: 0.0070, val loss: 11.2050, val acc: 0.0292
12:00:24 Epoch 2/30, train loss: 5.9269, train acc: 0.0394, val loss: 4.3981, val acc: 0.0449
12:00:33 Epoch 3/30, train loss: 4.3970, train acc: 0.0350, val loss: 4.3974, val acc: 0.0327
12:00:42 Epoch 4/30, train loss: 4.3702, train acc: 0.0412, val loss: 4.3530, val acc: 0.0303
12:00:51 Epoch 5/30, train loss: 4.3344, train acc: 0.0298, val loss: 4.2991, val acc: 0.0338
12:01:00 Epoch 6/30, train loss: 4.2227, train acc: 0.0490, val loss: 4.1818, val acc: 0.0613
12:01:10 Epoch 7/30, train loss: 4.0838, train acc: 0.0552, val loss: 4.0899, val acc: 0.0636
12:01:19 Epoch 8/30, train loss: 3.9745, train acc: 0.0622, val loss: 4.0169, val acc: 0.0764
12:01:28 Epoch 9/30, train loss: 3.9108, train acc: 0.0683, val loss: 3.9977, val acc: 0.0671
12:01:38 Epoch 10/30, train loss: 3.8363, train acc: 0.0902, val loss: 3.9343, val acc: 0.0811
12:01:48 Epoch 11/30, train loss: 3.7516, train acc: 0.0858, val loss: 3.8987, val acc: 0.1056
12:01:57 Epoch 12/30, train loss: 3.6846, train acc: 0.1095, val loss: 3.9484, val acc: 0.0933
12:02:07 Epoch 13/30, train loss: 3.5980, train acc: 0.1226, val loss: 3.9172, val acc: 0.0805
12:02:17 Epoch 14/30, train loss: 3.5278, train acc: 0.1252, val loss: 3.8032, val acc: 0.0957
12:02:27 Epoch 15/30, train loss: 3.4469, train acc: 0.1226, val loss: 3.6538, val acc: 0.1319
12:02:36 Epoch 16/30, train loss: 3.2455, train acc: 0.1585, val loss: 3.4790, val acc: 0.1669
12:02:45 Epoch 17/30, train loss: 3.0277, train acc: 0.2049, val loss: 3.3191, val acc: 0.1849
12:02:54 Epoch 18/30, train loss: 2.9442, train acc: 0.2084, val loss: 3.1605, val acc: 0.1890
12:03:04 Epoch 19/30, train loss: 2.8089, train acc: 0.2285, val loss: 3.1507, val acc: 0.1914
12:03:14 Epoch 20/30, train loss: 2.7325, train acc: 0.2128, val loss: 3.0889, val acc: 0.1861
12:03:24 Epoch 21/30, train loss: 2.6489, train acc: 0.2609, val loss: 2.9790, val acc: 0.2369
12:03:33 Epoch 22/30, train loss: 2.5290, train acc: 0.2750, val loss: 3.0500, val acc: 0.1884
12:03:42 Epoch 23/30, train loss: 2.3907, train acc: 0.3030, val loss: 2.7856, val acc: 0.2526
12:03:51 Epoch 24/30, train loss: 2.3351, train acc: 0.3152, val loss: 2.9360, val acc: 0.2147
12:04:00 Epoch 25/30, train loss: 2.2604, train acc: 0.3152, val loss: 2.8166, val acc: 0.2445
12:04:09 Epoch 26/30, train loss: 2.1974, train acc: 0.3678, val loss: 2.6497, val acc: 0.2695
12:04:18 Epoch 27/30, train loss: 2.1867, train acc: 0.3459, val loss: 2.8260, val acc: 0.2293
12:04:27 Epoch 28/30, train loss: 2.1034, train acc: 0.3546, val loss: 2.8694, val acc: 0.2060
12:04:36 Epoch 29/30, train loss: 2.2664, train acc: 0.3126, val loss: 2.8305, val acc: 0.2357
12:04:45 Epoch 30/30, train loss: 2.0717, train acc: 0.3678, val loss: 2.7833, val acc: 0.2561
12:04:45 Mean validation accuracy: 0.23337222870478413

12:04:46 ============ CV run for lr 0.001 and wd 0.0001 ============
12:04:55 Epoch 1/30, train loss: 32.7260, train acc: 0.0140, val loss: 7.2671, val acc: 0.0158
12:05:04 Epoch 2/30, train loss: 5.1145, train acc: 0.0289, val loss: 4.3632, val acc: 0.0338
12:05:13 Epoch 3/30, train loss: 4.1868, train acc: 0.0578, val loss: 4.1039, val acc: 0.0519
12:05:22 Epoch 4/30, train loss: 3.8964, train acc: 0.0797, val loss: 3.9557, val acc: 0.0776
12:05:31 Epoch 5/30, train loss: 3.5321, train acc: 0.1243, val loss: 3.7542, val acc: 0.1015
12:05:40 Epoch 6/30, train loss: 3.2820, train acc: 0.1620, val loss: 3.4121, val acc: 0.1546
12:05:49 Epoch 7/30, train loss: 2.9844, train acc: 0.2023, val loss: 3.0814, val acc: 0.2007
12:05:58 Epoch 8/30, train loss: 2.6535, train acc: 0.2750, val loss: 2.9053, val acc: 0.2491
12:06:07 Epoch 9/30, train loss: 2.5462, train acc: 0.2872, val loss: 3.0776, val acc: 0.1943
12:06:16 Epoch 10/30, train loss: 2.3763, train acc: 0.3056, val loss: 2.9713, val acc: 0.2065
12:06:25 Epoch 11/30, train loss: 2.2700, train acc: 0.3336, val loss: 2.6866, val acc: 0.2608
12:06:35 Epoch 12/30, train loss: 2.0859, train acc: 0.3713, val loss: 2.5759, val acc: 0.2789
12:06:44 Epoch 13/30, train loss: 1.9945, train acc: 0.3888, val loss: 2.7188, val acc: 0.2818
12:06:53 Epoch 14/30, train loss: 1.8516, train acc: 0.4422, val loss: 2.5454, val acc: 0.2958
12:07:02 Epoch 15/30, train loss: 1.7685, train acc: 0.4545, val loss: 2.7755, val acc: 0.2923
12:07:11 Epoch 16/30, train loss: 1.6946, train acc: 0.4895, val loss: 2.4483, val acc: 0.3366
12:07:21 Epoch 17/30, train loss: 1.5827, train acc: 0.5096, val loss: 2.6041, val acc: 0.3197
12:07:31 Epoch 18/30, train loss: 1.4669, train acc: 0.5368, val loss: 2.7939, val acc: 0.2981
12:07:40 Epoch 19/30, train loss: 1.4939, train acc: 0.5455, val loss: 2.4884, val acc: 0.3401
12:07:49 Epoch 20/30, train loss: 1.4092, train acc: 0.5665, val loss: 2.7263, val acc: 0.3180
12:07:58 Epoch 21/30, train loss: 1.4286, train acc: 0.5490, val loss: 2.6343, val acc: 0.3121
12:08:07 Epoch 22/30, train loss: 1.2263, train acc: 0.6042, val loss: 2.5840, val acc: 0.3372
12:08:16 Epoch 23/30, train loss: 1.1987, train acc: 0.6252, val loss: 2.7322, val acc: 0.3436
12:08:26 Epoch 24/30, train loss: 1.3962, train acc: 0.5455, val loss: 2.8662, val acc: 0.3075
12:08:35 Epoch 25/30, train loss: 1.1239, train acc: 0.6357, val loss: 2.6201, val acc: 0.3553
12:08:44 Epoch 26/30, train loss: 1.1214, train acc: 0.6419, val loss: 2.6204, val acc: 0.3512
12:08:53 Epoch 27/30, train loss: 1.1535, train acc: 0.6349, val loss: 2.6056, val acc: 0.3693
12:09:02 Epoch 28/30, train loss: 1.2001, train acc: 0.6165, val loss: 2.6939, val acc: 0.3641
12:09:11 Epoch 29/30, train loss: 0.9569, train acc: 0.6979, val loss: 2.6226, val acc: 0.3862
12:09:21 Epoch 30/30, train loss: 0.9223, train acc: 0.6883, val loss: 3.3140, val acc: 0.3151
12:09:21 Mean validation accuracy: 0.3441656942823804

12:09:21 ============ CV run for lr 0.001 and wd 1e-05 ============
12:09:30 Epoch 1/30, train loss: 30.6868, train acc: 0.0131, val loss: 7.1216, val acc: 0.0263
12:09:39 Epoch 2/30, train loss: 5.0660, train acc: 0.0429, val loss: 4.3406, val acc: 0.0356
12:09:48 Epoch 3/30, train loss: 4.2952, train acc: 0.0429, val loss: 4.2632, val acc: 0.0496
12:09:57 Epoch 4/30, train loss: 4.1620, train acc: 0.0622, val loss: 4.2005, val acc: 0.0548
12:10:06 Epoch 5/30, train loss: 3.9810, train acc: 0.0797, val loss: 4.2150, val acc: 0.0537
12:10:15 Epoch 6/30, train loss: 3.7856, train acc: 0.1051, val loss: 3.9338, val acc: 0.0974
12:10:25 Epoch 7/30, train loss: 3.6626, train acc: 0.1200, val loss: 3.9378, val acc: 0.0817
12:10:34 Epoch 8/30, train loss: 3.4239, train acc: 0.1366, val loss: 3.5058, val acc: 0.1319
12:10:43 Epoch 9/30, train loss: 3.0781, train acc: 0.2014, val loss: 3.1991, val acc: 0.1919
12:10:52 Epoch 10/30, train loss: 2.7042, train acc: 0.2776, val loss: 3.1486, val acc: 0.1844
12:11:01 Epoch 11/30, train loss: 2.5653, train acc: 0.2828, val loss: 2.9790, val acc: 0.2054
12:11:10 Epoch 12/30, train loss: 2.3849, train acc: 0.3196, val loss: 2.9369, val acc: 0.2480
12:11:19 Epoch 13/30, train loss: 2.2047, train acc: 0.3695, val loss: 2.8737, val acc: 0.2357
12:11:28 Epoch 14/30, train loss: 2.0726, train acc: 0.3800, val loss: 2.8475, val acc: 0.2415
12:11:38 Epoch 15/30, train loss: 2.0998, train acc: 0.3783, val loss: 2.7822, val acc: 0.2765
12:11:47 Epoch 16/30, train loss: 1.9432, train acc: 0.4247, val loss: 2.7635, val acc: 0.2456
12:11:56 Epoch 17/30, train loss: 1.7877, train acc: 0.4676, val loss: 2.7192, val acc: 0.2824
12:12:05 Epoch 18/30, train loss: 1.6701, train acc: 0.4895, val loss: 2.5751, val acc: 0.3092
12:12:14 Epoch 19/30, train loss: 1.6594, train acc: 0.4825, val loss: 2.5121, val acc: 0.3162
12:12:24 Epoch 20/30, train loss: 1.5367, train acc: 0.5201, val loss: 2.4525, val acc: 0.3331
12:12:33 Epoch 21/30, train loss: 1.6001, train acc: 0.5026, val loss: 2.5970, val acc: 0.3151
12:12:42 Epoch 22/30, train loss: 1.4780, train acc: 0.5552, val loss: 2.7837, val acc: 0.2847
12:12:51 Epoch 23/30, train loss: 1.4267, train acc: 0.5490, val loss: 2.5113, val acc: 0.3419
12:13:00 Epoch 24/30, train loss: 1.2496, train acc: 0.6191, val loss: 2.5627, val acc: 0.3267
12:13:10 Epoch 25/30, train loss: 1.1571, train acc: 0.6322, val loss: 2.6853, val acc: 0.3226
12:13:19 Epoch 26/30, train loss: 1.1374, train acc: 0.6375, val loss: 2.5567, val acc: 0.3524
12:13:28 Epoch 27/30, train loss: 1.2480, train acc: 0.5902, val loss: 2.8627, val acc: 0.3226
12:13:37 Epoch 28/30, train loss: 1.2897, train acc: 0.5753, val loss: 3.0471, val acc: 0.3005
12:13:47 Epoch 29/30, train loss: 1.1476, train acc: 0.6278, val loss: 2.6118, val acc: 0.3676
12:13:56 Epoch 30/30, train loss: 0.9315, train acc: 0.7005, val loss: 2.5976, val acc: 0.3763
12:13:56 Mean validation accuracy: 0.3310385064177363

12:13:57 ============ CV run for lr 0.0001 and wd 0.1 ============
12:14:06 Epoch 1/30, train loss: 4.8993, train acc: 0.0096, val loss: 4.4902, val acc: 0.0274
12:14:15 Epoch 2/30, train loss: 4.3507, train acc: 0.0447, val loss: 4.3439, val acc: 0.0309
12:14:25 Epoch 3/30, train loss: 4.2279, train acc: 0.0412, val loss: 4.2558, val acc: 0.0595
12:14:35 Epoch 4/30, train loss: 4.1487, train acc: 0.0701, val loss: 4.2763, val acc: 0.0583
12:14:44 Epoch 5/30, train loss: 3.9943, train acc: 0.0814, val loss: 4.0774, val acc: 0.0811
12:14:53 Epoch 6/30, train loss: 3.7977, train acc: 0.1208, val loss: 3.9868, val acc: 0.0677
12:15:03 Epoch 7/30, train loss: 3.6613, train acc: 0.1401, val loss: 4.0624, val acc: 0.0980
12:15:12 Epoch 8/30, train loss: 3.6321, train acc: 0.1384, val loss: 3.8535, val acc: 0.1155
12:15:21 Epoch 9/30, train loss: 3.5376, train acc: 0.1576, val loss: 3.7083, val acc: 0.1359
12:15:30 Epoch 10/30, train loss: 3.4522, train acc: 0.1681, val loss: 3.7330, val acc: 0.1231
12:15:40 Epoch 11/30, train loss: 3.3297, train acc: 0.1743, val loss: 3.5858, val acc: 0.1377
12:15:49 Epoch 12/30, train loss: 3.1971, train acc: 0.2145, val loss: 3.5829, val acc: 0.1435
12:15:58 Epoch 13/30, train loss: 3.1615, train acc: 0.2128, val loss: 3.4827, val acc: 0.1663
12:16:07 Epoch 14/30, train loss: 3.1143, train acc: 0.2207, val loss: 3.4603, val acc: 0.1546
12:16:16 Epoch 15/30, train loss: 3.0699, train acc: 0.2356, val loss: 3.2826, val acc: 0.1908
12:16:26 Epoch 16/30, train loss: 2.9915, train acc: 0.2531, val loss: 3.2897, val acc: 0.2042
12:16:35 Epoch 17/30, train loss: 2.9467, train acc: 0.2548, val loss: 3.2750, val acc: 0.1890
12:16:44 Epoch 18/30, train loss: 2.9296, train acc: 0.2566, val loss: 3.4224, val acc: 0.1610
12:16:54 Epoch 19/30, train loss: 2.8427, train acc: 0.2750, val loss: 3.2288, val acc: 0.2071
12:17:03 Epoch 20/30, train loss: 2.8130, train acc: 0.2732, val loss: 3.1718, val acc: 0.2077
12:17:13 Epoch 21/30, train loss: 2.8184, train acc: 0.2741, val loss: 3.1244, val acc: 0.2165
12:17:22 Epoch 22/30, train loss: 2.7161, train acc: 0.3065, val loss: 3.2211, val acc: 0.2054
12:17:31 Epoch 23/30, train loss: 2.6953, train acc: 0.3109, val loss: 3.0773, val acc: 0.2281
12:17:40 Epoch 24/30, train loss: 2.6964, train acc: 0.2916, val loss: 3.0399, val acc: 0.2118
12:17:49 Epoch 25/30, train loss: 2.6380, train acc: 0.3091, val loss: 2.9479, val acc: 0.2410
12:17:58 Epoch 26/30, train loss: 2.6630, train acc: 0.2933, val loss: 2.9680, val acc: 0.2065
12:18:07 Epoch 27/30, train loss: 2.6082, train acc: 0.3065, val loss: 2.9432, val acc: 0.2310
12:18:16 Epoch 28/30, train loss: 2.4750, train acc: 0.3599, val loss: 3.0064, val acc: 0.2340
12:18:26 Epoch 29/30, train loss: 2.5869, train acc: 0.3030, val loss: 3.0004, val acc: 0.2200
12:18:35 Epoch 30/30, train loss: 2.5177, train acc: 0.3327, val loss: 2.8399, val acc: 0.2690
12:18:35 Mean validation accuracy: 0.22631271878646442

12:18:35 ============ CV run for lr 0.0001 and wd 0.01 ============
12:18:44 Epoch 1/30, train loss: 4.8197, train acc: 0.0210, val loss: 4.5024, val acc: 0.0397
12:18:53 Epoch 2/30, train loss: 4.3059, train acc: 0.0587, val loss: 4.3324, val acc: 0.0391
12:19:03 Epoch 3/30, train loss: 4.1416, train acc: 0.0622, val loss: 4.2317, val acc: 0.0572
12:19:12 Epoch 4/30, train loss: 3.9759, train acc: 0.0876, val loss: 4.0683, val acc: 0.0718
12:19:21 Epoch 5/30, train loss: 3.7548, train acc: 0.1200, val loss: 3.8659, val acc: 0.1009
12:19:30 Epoch 6/30, train loss: 3.5958, train acc: 0.1436, val loss: 3.8072, val acc: 0.1132
12:19:39 Epoch 7/30, train loss: 3.3622, train acc: 0.1778, val loss: 3.5728, val acc: 0.1534
12:19:48 Epoch 8/30, train loss: 3.1242, train acc: 0.2163, val loss: 3.5669, val acc: 0.1499
12:19:58 Epoch 9/30, train loss: 3.0240, train acc: 0.2391, val loss: 3.5088, val acc: 0.1814
12:20:07 Epoch 10/30, train loss: 2.8882, train acc: 0.2855, val loss: 3.2667, val acc: 0.1744
12:20:16 Epoch 11/30, train loss: 2.6300, train acc: 0.3231, val loss: 3.1421, val acc: 0.2334
12:20:25 Epoch 12/30, train loss: 2.5190, train acc: 0.3389, val loss: 3.2213, val acc: 0.2205
12:20:34 Epoch 13/30, train loss: 2.4340, train acc: 0.3599, val loss: 3.1064, val acc: 0.2165
12:20:43 Epoch 14/30, train loss: 2.3104, train acc: 0.3975, val loss: 2.8998, val acc: 0.2602
12:20:53 Epoch 15/30, train loss: 2.2332, train acc: 0.4011, val loss: 2.8865, val acc: 0.2532
12:21:02 Epoch 16/30, train loss: 2.1331, train acc: 0.4238, val loss: 2.9001, val acc: 0.2398
12:21:11 Epoch 17/30, train loss: 2.0325, train acc: 0.4518, val loss: 2.7517, val acc: 0.2865
12:21:20 Epoch 18/30, train loss: 1.9438, train acc: 0.4886, val loss: 2.7468, val acc: 0.2894
12:21:29 Epoch 19/30, train loss: 1.8821, train acc: 0.4685, val loss: 2.6858, val acc: 0.3133
12:21:39 Epoch 20/30, train loss: 1.7886, train acc: 0.5236, val loss: 2.7131, val acc: 0.2853
